left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.5947757959365845, 0.29291099309921265, 0.027720773592591286]","[0.5764269828796387, 0.28159087896347046, 0.019711347296833992]","[0.5569925308227539, 0.28289127349853516, 0.021025123074650764]","[0.5385846495628357, 0.2991284728050232, 0.02799931913614273]","[0.5570724010467529, 0.30464982986450195, 0.01869467832148075]","[0.5781551003456116, 0.30235347151756287, 0.017836332321166992]","[0.4685240089893341, 0.3183591961860657, 0.045057009905576706]","[0.4494050145149231, 0.3117567300796509, 0.04530508816242218]","[0.4322778284549713, 0.3189569115638733, 0.05182567983865738]","[0.4202052354812622, 0.3371002674102783, 0.06521062552928925]","[0.4322347044944763, 0.339545875787735, 0.04927492514252663]","[0.4505515992641449, 0.3335082530975342, 0.042449817061424255]","[0.4322347044944763, 0.339545875787735, 0.04927492514252663]","[0.45388394594192505, 0.5335496664047241, -0.018850116059184074]","[0.4843366742134094, 0.5039620995521545, -0.045369505882263184]","[0.5094652771949768, 0.49818921089172363, -0.05082738399505615]","[0.5509507656097412, 0.5121433734893799, -0.03793976455926895]","[0.509212076663971, 0.5057705640792847, -0.0531112402677536]","[0.4835018217563629, 0.5116792917251587, -0.04753725975751877]","[0.497064471244812, 0.12659630179405212, 0.06277775764465332]","[0.504192590713501, 0.7170282602310181, -0.06520698964595795]"
"[0.5914391875267029, 0.2929440438747406, 0.027682561427354813]","[0.5731632113456726, 0.281281054019928, 0.019696487113833427]","[0.5538228750228882, 0.2826651930809021, 0.020935414358973503]","[0.5356224775314331, 0.2995728552341461, 0.027768122032284737]","[0.5542063117027283, 0.30513179302215576, 0.01858966052532196]","[0.5751089453697205, 0.302598774433136, 0.017783183604478836]","[0.4661097526550293, 0.31860655546188354, 0.0444742888212204]","[0.44693461060523987, 0.3111844062805176, 0.04470464587211609]","[0.4297705292701721, 0.3182373344898224, 0.05113030970096588]","[0.41777944564819336, 0.33677905797958374, 0.06441206485033035]","[0.4297447204589844, 0.33968278765678406, 0.04855938255786896]","[0.44803380966186523, 0.3339274525642395, 0.04184446483850479]","[0.4297447204589844, 0.33968278765678406, 0.04855938255786896]","[0.45193374156951904, 0.5335362553596497, -0.01883821003139019]","[0.4824312925338745, 0.5044646859169006, -0.045007407665252686]","[0.5073080658912659, 0.4986824095249176, -0.05026182904839516]","[0.548407793045044, 0.5120844841003418, -0.037356603890657425]","[0.5070962905883789, 0.505624532699585, -0.05248624086380005]","[0.4816635847091675, 0.5114954113960266, -0.047166965901851654]","[0.49394166469573975, 0.12439283728599548, 0.06205742061138153]","[0.5023109316825867, 0.7149038314819336, -0.0647193118929863]"
"[0.5903529524803162, 0.29103735089302063, 0.027640245854854584]","[0.572035551071167, 0.279294490814209, 0.01962626539170742]","[0.5524521470069885, 0.28075355291366577, 0.020847836509346962]","[0.5341280102729797, 0.2979716360569, 0.02782626263797283]","[0.5527973771095276, 0.3033270835876465, 0.018581930547952652]","[0.5738918781280518, 0.30083200335502625, 0.017798205837607384]","[0.46457213163375854, 0.3184746503829956, 0.04458310455083847]","[0.4452354311943054, 0.3116583824157715, 0.04470594972372055]","[0.4280987083911896, 0.3195113241672516, 0.051145609468221664]","[0.4163053333759308, 0.3384716212749481, 0.06451625376939774]","[0.4282917380332947, 0.340656042098999, 0.048706188797950745]","[0.4465412497520447, 0.3341754376888275, 0.041929539293050766]","[0.4282917380332947, 0.340656042098999, 0.048706188797950745]","[0.4518876373767853, 0.535631000995636, -0.01952701061964035]","[0.4814896285533905, 0.5055276155471802, -0.04515800625085831]","[0.5054407715797424, 0.4997197687625885, -0.05046210065484047]","[0.5460125207901001, 0.5138993859291077, -0.03812780976295471]","[0.5054246783256531, 0.5069113969802856, -0.05267962068319321]","[0.4805296063423157, 0.5129367709159851, -0.04725761339068413]","[0.49172329902648926, 0.12721386551856995, 0.06167658418416977]","[0.5017494559288025, 0.7177393436431885, -0.06352156400680542]"
"[0.58940190076828, 0.2918964624404907, 0.026955606415867805]","[0.5709782242774963, 0.2805473804473877, 0.01899534836411476]","[0.5514479875564575, 0.2819950580596924, 0.02040475606918335]","[0.5331115126609802, 0.29886919260025024, 0.027561886236071587]","[0.5516683459281921, 0.30412667989730835, 0.01818099431693554]","[0.572734534740448, 0.301541805267334, 0.017197802662849426]","[0.46358543634414673, 0.31882843375205994, 0.045030608773231506]","[0.4444597363471985, 0.31203293800354004, 0.04529848322272301]","[0.4272986352443695, 0.31954535841941833, 0.05192410200834274]","[0.41548407077789307, 0.3381914794445038, 0.0654057115316391]","[0.42740166187286377, 0.34055405855178833, 0.049441345036029816]","[0.44560518860816956, 0.3342846632003784, 0.04251310974359512]","[0.42740166187286377, 0.34055405855178833, 0.049441345036029816]","[0.45044010877609253, 0.5381720662117004, -0.018398327752947807]","[0.4800443649291992, 0.5077003836631775, -0.045115236192941666]","[0.5046794414520264, 0.5015589594841003, -0.05074532702565193]","[0.5462152361869812, 0.5152028799057007, -0.03802502155303955]","[0.5047812461853027, 0.5103740692138672, -0.05290505290031433]","[0.47931331396102905, 0.51662677526474, -0.04712188243865967]","[0.4915378987789154, 0.12711289525032043, 0.06178532913327217]","[0.5003714561462402, 0.7211728692054749, -0.06377344578504562]"
"[0.5897807478904724, 0.2922356426715851, 0.027015315368771553]","[0.5712207555770874, 0.28131312131881714, 0.019039126113057137]","[0.551740288734436, 0.2826389670372009, 0.020474275574088097]","[0.5333463549613953, 0.2985384464263916, 0.027728522196412086]","[0.5517312288284302, 0.30376145243644714, 0.018277911469340324]","[0.5728344321250916, 0.3014424443244934, 0.017290787771344185]","[0.4632610082626343, 0.3181847333908081, 0.04530506953597069]","[0.44434428215026855, 0.3122446537017822, 0.04556606337428093]","[0.4272903800010681, 0.31971532106399536, 0.05223356559872627]","[0.4153464734554291, 0.3378404676914215, 0.065746009349823]","[0.4272538423538208, 0.33970963954925537, 0.049764834344387054]","[0.44540852308273315, 0.3333614468574524, 0.04281201586127281]","[0.4272538423538208, 0.33970963954925537, 0.049764834344387054]","[0.4501402676105499, 0.5376420617103577, -0.018277356401085854]","[0.47957655787467957, 0.5073682069778442, -0.045071929693222046]","[0.5046138167381287, 0.5012076497077942, -0.050792232155799866]","[0.5466406345367432, 0.5148389935493469, -0.03818246349692345]","[0.5046423673629761, 0.5096942186355591, -0.05308973044157028]","[0.4789723753929138, 0.5158663392066956, -0.04718609154224396]","[0.4913095235824585, 0.12555667757987976, 0.06221207231283188]","[0.5003489851951599, 0.7218121290206909, -0.06440833956003189]"
"[0.5894986391067505, 0.29141539335250854, 0.028006084263324738]","[0.5709086656570435, 0.28039002418518066, 0.020053239539265633]","[0.5514572262763977, 0.2818942070007324, 0.021369341760873795]","[0.5331578850746155, 0.29817983508110046, 0.028434377163648605]","[0.5515550971031189, 0.30329421162605286, 0.01903914473950863]","[0.5726332068443298, 0.3008267283439636, 0.018177740275859833]","[0.4629697799682617, 0.3184090554714203, 0.045470576733350754]","[0.44395649433135986, 0.3123058080673218, 0.04572754725813866]","[0.42685970664024353, 0.31994399428367615, 0.05224832892417908]","[0.4148791432380676, 0.33845221996307373, 0.06558246165513992]","[0.4269334077835083, 0.34037816524505615, 0.04966583475470543]","[0.44515460729599, 0.33384212851524353, 0.04285993427038193]","[0.4269334077835083, 0.34037816524505615, 0.04966583475470543]","[0.45164230465888977, 0.538043737411499, -0.019519466906785965]","[0.4805859625339508, 0.5066194534301758, -0.04569673910737038]","[0.5052857398986816, 0.5002296566963196, -0.05124015733599663]","[0.5466763377189636, 0.5144840478897095, -0.038764916360378265]","[0.5054178833961487, 0.5092911720275879, -0.05344212055206299]","[0.4801104664802551, 0.5156744122505188, -0.047725047916173935]","[0.49027642607688904, 0.12496981024742126, 0.06354377418756485]","[0.5019916892051697, 0.7233270406723022, -0.06532816588878632]"
"[0.5893803834915161, 0.29187923669815063, 0.02806992270052433]","[0.5708377957344055, 0.28062760829925537, 0.02013721875846386]","[0.5513240694999695, 0.28208208084106445, 0.021434782072901726]","[0.5329570174217224, 0.29874348640441895, 0.02848098985850811]","[0.5514119863510132, 0.3038923144340515, 0.01908954791724682]","[0.5725262761116028, 0.30143409967422485, 0.018245451152324677]","[0.4627932012081146, 0.3193395435810089, 0.04544946551322937]","[0.4436313211917877, 0.31297430396080017, 0.04570364952087402]","[0.4264891445636749, 0.3207486867904663, 0.05220195651054382]","[0.41458553075790405, 0.3395732641220093, 0.06549698114395142]","[0.42667916417121887, 0.34161829948425293, 0.04960371181368828]","[0.44492754340171814, 0.3349647521972656, 0.04282647371292114]","[0.42667916417121887, 0.34161829948425293, 0.04960371181368828]","[0.45220747590065, 0.5412153601646423, -0.02010892704129219]","[0.4806252121925354, 0.5088775157928467, -0.04594024270772934]","[0.504784345626831, 0.502541720867157, -0.051423896104097366]","[0.5456742644309998, 0.5178097486495972, -0.03917304798960686]","[0.5050963759422302, 0.5128229260444641, -0.053396809846162796]","[0.4801032245159149, 0.5191914439201355, -0.04773418605327606]","[0.49016791582107544, 0.12570875883102417, 0.06369820237159729]","[0.5018746852874756, 0.7274240851402283, -0.06477940082550049]"
"[0.5890534520149231, 0.29255327582359314, 0.02751472406089306]","[0.5705975890159607, 0.28155404329299927, 0.019465653225779533]","[0.5511231422424316, 0.28301459550857544, 0.02073047123849392]","[0.5327155590057373, 0.2994987368583679, 0.027856649830937386]","[0.5511393547058105, 0.3046301007270813, 0.018532363697886467]","[0.5721943974494934, 0.30211877822875977, 0.017709145322442055]","[0.46285712718963623, 0.31981921195983887, 0.04470302164554596]","[0.44381603598594666, 0.31362009048461914, 0.0448654480278492]","[0.4267668128013611, 0.3213251829147339, 0.05135808140039444]","[0.41491764783859253, 0.3398604393005371, 0.06471999734640121]","[0.4269312620162964, 0.3418096899986267, 0.048886362463235855]","[0.44511497020721436, 0.33528101444244385, 0.042122822254896164]","[0.4269312620162964, 0.3418096899986267, 0.048886362463235855]","[0.4520077109336853, 0.5413744449615479, -0.019149087369441986]","[0.4807901680469513, 0.5105744004249573, -0.044988155364990234]","[0.5051863193511963, 0.5042142271995544, -0.05043948069214821]","[0.546099066734314, 0.5177665948867798, -0.03812551125884056]","[0.5052132606506348, 0.5124261379241943, -0.052694257348775864]","[0.4801955819129944, 0.518782913684845, -0.04709656536579132]","[0.48986488580703735, 0.12566998600959778, 0.06178482249379158]","[0.5023167729377747, 0.7278150320053101, -0.06360838562250137]"
"[0.5892754197120667, 0.2934829592704773, 0.02793789841234684]","[0.570785641670227, 0.28226158022880554, 0.019911428913474083]","[0.5512882471084595, 0.2837047576904297, 0.021162141114473343]","[0.5328700542449951, 0.30041584372520447, 0.02822595275938511]","[0.5513438582420349, 0.3055979013442993, 0.018892038613557816]","[0.5724432468414307, 0.3031114637851715, 0.0180866289883852]","[0.46298182010650635, 0.3208813965320587, 0.04497784003615379]","[0.44385844469070435, 0.3145225942134857, 0.04516630992293358]","[0.42678335309028625, 0.3222718834877014, 0.05163102224469185]","[0.41493260860443115, 0.34105372428894043, 0.0649375319480896]","[0.42696067690849304, 0.34308922290802, 0.0490901805460453]","[0.4451904296875, 0.33647421002388, 0.042355015873909]","[0.42696067690849304, 0.34308922290802, 0.0490901805460453]","[0.452296644449234, 0.5418729782104492, -0.019624225795269012]","[0.48096561431884766, 0.5104491114616394, -0.04542382061481476]","[0.5053852796554565, 0.5040813684463501, -0.05086231604218483]","[0.5463153123855591, 0.5182546973228455, -0.03851887956261635]","[0.5054708123207092, 0.5130175352096558, -0.053103458136320114]","[0.48040223121643066, 0.5193936824798584, -0.04750686511397362]","[0.4900224208831787, 0.12690606713294983, 0.06274013221263885]","[0.5024962425231934, 0.7286422252655029, -0.06431720405817032]"
"[0.5891503095626831, 0.29402345418930054, 0.027221571654081345]","[0.5706741213798523, 0.28318819403648376, 0.01917860098183155]","[0.5512320399284363, 0.2846006751060486, 0.02048623561859131]","[0.5328067541122437, 0.30075955390930176, 0.027678700163960457]","[0.5511887669563293, 0.30593228340148926, 0.018325114622712135]","[0.5722610950469971, 0.3034769892692566, 0.017445923760533333]","[0.4629902243614197, 0.3210096061229706, 0.04475436359643936]","[0.444001704454422, 0.31509941816329956, 0.04494654759764671]","[0.4270022511482239, 0.3227444589138031, 0.051503852009773254]","[0.41514697670936584, 0.34107235074043274, 0.06492067873477936]","[0.4270975589752197, 0.34298112988471985, 0.0490461029112339]","[0.44526124000549316, 0.336449533700943, 0.042225584387779236]","[0.4270975589752197, 0.34298112988471985, 0.0490461029112339]","[0.4516203701496124, 0.5420869588851929, -0.018760766834020615]","[0.4804563522338867, 0.5113163590431213, -0.044929783791303635]","[0.5050742030143738, 0.5049797296524048, -0.05049252137541771]","[0.5463126301765442, 0.5185739994049072, -0.03806808590888977]","[0.5050839185714722, 0.5136768221855164, -0.05267193540930748]","[0.47987043857574463, 0.5199964046478271, -0.04694852605462074]","[0.49028220772743225, 0.12702101469039917, 0.06170324981212616]","[0.5017706155776978, 0.7290290594100952, -0.06356122344732285]"
"[0.5896304249763489, 0.2934035658836365, 0.02662932500243187]","[0.5712945461273193, 0.28250014781951904, 0.018474893644452095]","[0.5518644452095032, 0.283771812915802, 0.01975416950881481]","[0.5334358215332031, 0.2998392581939697, 0.026990097016096115]","[0.5518606901168823, 0.30513158440589905, 0.017711760476231575]","[0.5728297829627991, 0.30277371406555176, 0.016874603927135468]","[0.4637331962585449, 0.3194184899330139, 0.04393633455038071]","[0.44487231969833374, 0.3134174048900604, 0.044006142765283585]","[0.4278547465801239, 0.3208436369895935, 0.05055730789899826]","[0.41593706607818604, 0.3388838768005371, 0.06406106799840927]","[0.42782947421073914, 0.3407917618751526, 0.048221196979284286]","[0.445972740650177, 0.33456283807754517, 0.04140528663992882]","[0.42782947421073914, 0.3407917618751526, 0.048221196979284286]","[0.4514521062374115, 0.5384848713874817, -0.017883559688925743]","[0.48047229647636414, 0.5092856884002686, -0.04418288543820381]","[0.505247175693512, 0.503440260887146, -0.049643371254205704]","[0.5461890697479248, 0.5170327425003052, -0.03695317357778549]","[0.5051769614219666, 0.512152373790741, -0.0517222061753273]","[0.4799230694770813, 0.5179755091667175, -0.04608842730522156]","[0.49114033579826355, 0.12587088346481323, 0.05962534621357918]","[0.5019345283508301, 0.7257564067840576, -0.06166933849453926]"
"[0.5897076725959778, 0.2922539710998535, 0.027277935296297073]","[0.5713268518447876, 0.28128206729888916, 0.019096625968813896]","[0.5518637299537659, 0.2826021611690521, 0.020291723310947418]","[0.5334749817848206, 0.29870861768722534, 0.02739357389509678]","[0.5519492626190186, 0.30395230650901794, 0.018175596371293068]","[0.572928786277771, 0.3015780448913574, 0.01742885448038578]","[0.4637755751609802, 0.31834396719932556, 0.043945830315351486]","[0.4448845386505127, 0.31239691376686096, 0.04395585507154465]","[0.4279070198535919, 0.3199205696582794, 0.05042879283428192]","[0.4159794747829437, 0.3380427360534668, 0.06385040283203125]","[0.42784714698791504, 0.3397119343280792, 0.04806065931916237]","[0.44597697257995605, 0.33345720171928406, 0.04132550209760666]","[0.42784714698791504, 0.3397119343280792, 0.04806065931916237]","[0.4515756368637085, 0.5340484380722046, -0.0187071505934]","[0.48089244961738586, 0.5056021213531494, -0.0442725233733654]","[0.5054242014884949, 0.4997306168079376, -0.04949222877621651]","[0.5460692048072815, 0.5123858451843262, -0.03716340661048889]","[0.505194365978241, 0.5053435564041138, -0.052015915513038635]","[0.4802359640598297, 0.5112391710281372, -0.04665751755237579]","[0.49052053689956665, 0.12483334541320801, 0.06016489490866661]","[0.5024320483207703, 0.7174065113067627, -0.06265772134065628]"
"[0.5897585153579712, 0.2905784845352173, 0.028452102094888687]","[0.5712353587150574, 0.2796432375907898, 0.020427748560905457]","[0.5518481135368347, 0.2811264991760254, 0.021624855697155]","[0.5335777997970581, 0.2973695397377014, 0.028566760942339897]","[0.5519937872886658, 0.30235129594802856, 0.019320357590913773]","[0.5730215311050415, 0.2999192476272583, 0.018576044589281082]","[0.4638785421848297, 0.31801140308380127, 0.04501141980290413]","[0.4448930025100708, 0.31220653653144836, 0.04510750249028206]","[0.4280007779598236, 0.31998658180236816, 0.05150233954191208]","[0.4160545766353607, 0.33845895528793335, 0.06475654244422913]","[0.4279993176460266, 0.339958131313324, 0.04899701848626137]","[0.44612112641334534, 0.3333185315132141, 0.042304396629333496]","[0.4279993176460266, 0.339958131313324, 0.04899701848626137]","[0.4523465633392334, 0.5327967405319214, -0.020127659663558006]","[0.48149004578590393, 0.502327561378479, -0.04543938487768173]","[0.5058587193489075, 0.49612563848495483, -0.05062831938266754]","[0.5465959310531616, 0.509762704372406, -0.03841370344161987]","[0.5057146549224854, 0.5020818710327148, -0.053297389298677444]","[0.48082366585731506, 0.508385956287384, -0.04796845465898514]","[0.49019262194633484, 0.1253376603126526, 0.0630355104804039]","[0.5033085942268372, 0.7144188284873962, -0.06539329886436462]"
"[0.5896621942520142, 0.29027435183525085, 0.02772202342748642]","[0.5711450576782227, 0.2797415852546692, 0.019690198823809624]","[0.5518409013748169, 0.2813137173652649, 0.020885124802589417]","[0.5336801409721375, 0.29732298851013184, 0.027864566072821617]","[0.5520567893981934, 0.3021409809589386, 0.018681121990084648]","[0.5729981064796448, 0.29958781599998474, 0.01791166514158249]","[0.46454739570617676, 0.31823742389678955, 0.044354069977998734]","[0.44574445486068726, 0.3127549886703491, 0.044396623969078064]","[0.42895811796188354, 0.32048583030700684, 0.05082842335104942]","[0.416987806558609, 0.3387099802494049, 0.06410562247037888]","[0.4288402795791626, 0.340107262134552, 0.04841556400060654]","[0.44685035943984985, 0.3335256278514862, 0.04170817509293556]","[0.4288402795791626, 0.340107262134552, 0.04841556400060654]","[0.4531337022781372, 0.5315216183662415, -0.019303804263472557]","[0.481977641582489, 0.5010701417922974, -0.044955238699913025]","[0.5063539147377014, 0.4948161244392395, -0.05014058202505112]","[0.5468897819519043, 0.508372962474823, -0.03759773075580597]","[0.5062878131866455, 0.5025728940963745, -0.0524812787771225]","[0.4813532829284668, 0.5089195370674133, -0.04715801775455475]","[0.49047285318374634, 0.12625402212142944, 0.061532020568847656]","[0.5038130879402161, 0.7116119861602783, -0.06371360272169113]"
"[0.5902448296546936, 0.2920723259449005, 0.02664095163345337]","[0.5715650320053101, 0.28514719009399414, 0.018701449036598206]","[0.5528374910354614, 0.28644269704818726, 0.020011689513921738]","[0.5347718596458435, 0.2968974709510803, 0.027373958379030228]","[0.552291989326477, 0.30124136805534363, 0.018139831721782684]","[0.5729337930679321, 0.29930227994918823, 0.017224295064806938]","[0.46452778577804565, 0.3184150159358978, 0.04448221996426582]","[0.44674378633499146, 0.3181004226207733, 0.04440758004784584]","[0.4306533932685852, 0.3258780837059021, 0.051009420305490494]","[0.41822290420532227, 0.34103792905807495, 0.06433308869600296]","[0.43007686734199524, 0.34031942486763, 0.048832256346940994]","[0.44760674238204956, 0.33310937881469727, 0.042032428085803986]","[0.43007686734199524, 0.34031942486763, 0.048832256346940994]","[0.45358389616012573, 0.5334048271179199, -0.018912602216005325]","[0.482190877199173, 0.5031231641769409, -0.04448452219367027]","[0.5064926147460938, 0.49659234285354614, -0.049887243658304214]","[0.547180712223053, 0.5094336867332458, -0.03797237202525139]","[0.5064166188240051, 0.5025171041488647, -0.05246809870004654]","[0.48144015669822693, 0.5091153979301453, -0.0469493605196476]","[0.4914056956768036, 0.12781938910484314, 0.06197553128004074]","[0.5040521621704102, 0.7106390595436096, -0.06347805261611938]"
"[0.590797483921051, 0.2946694493293762, 0.025883113965392113]","[0.572153627872467, 0.28876301646232605, 0.017841005697846413]","[0.5536233186721802, 0.28989994525909424, 0.019111156463623047]","[0.5355191826820374, 0.2986513674259186, 0.026614688336849213]","[0.5529224872589111, 0.3030802309513092, 0.017429480329155922]","[0.573489248752594, 0.3012665808200836, 0.016527805477380753]","[0.4650973379611969, 0.31956836581230164, 0.04388909041881561]","[0.4475889801979065, 0.32054075598716736, 0.04372444748878479]","[0.43162205815315247, 0.32800808548927307, 0.05040557682514191]","[0.4189389944076538, 0.34207600355148315, 0.06383175402879715]","[0.43078118562698364, 0.3411217927932739, 0.04835398867726326]","[0.4482770264148712, 0.3340115547180176, 0.041526492685079575]","[0.43078118562698364, 0.3411217927932739, 0.04835398867726326]","[0.45340976119041443, 0.5327699780464172, -0.01788286305963993]","[0.48255521059036255, 0.5031421780586243, -0.04383876547217369]","[0.5072581768035889, 0.4965918958187103, -0.04925689473748207]","[0.5481303334236145, 0.5087592601776123, -0.03707399219274521]","[0.5069980025291443, 0.5020139217376709, -0.051699601113796234]","[0.4817866086959839, 0.5086129307746887, -0.04620564356446266]","[0.4925153851509094, 0.12835970520973206, 0.060479745268821716]","[0.5041807889938354, 0.7092657685279846, -0.06238768249750137]"
"[0.592620849609375, 0.29312509298324585, 0.02486545778810978]","[0.5742070078849792, 0.28691917657852173, 0.016482895240187645]","[0.5554059743881226, 0.2879396677017212, 0.017673062160611153]","[0.5368922352790833, 0.29766082763671875, 0.025370558723807335]","[0.5547879934310913, 0.3020629286766052, 0.016252659261226654]","[0.5754905939102173, 0.30012330412864685, 0.015424643643200397]","[0.4669455587863922, 0.3178235590457916, 0.042601972818374634]","[0.44910889863967896, 0.3178557753562927, 0.0422123521566391]","[0.43277692794799805, 0.32534733414649963, 0.04900020733475685]","[0.4202289581298828, 0.33952924609184265, 0.06273623555898666]","[0.4321327209472656, 0.33901458978652954, 0.0471840463578701]","[0.44988909363746643, 0.3321700096130371, 0.04026499018073082]","[0.4321327209472656, 0.33901458978652954, 0.0471840463578701]","[0.4558207392692566, 0.528393566608429, -0.016408264636993408]","[0.48551705479621887, 0.5006592869758606, -0.042616549879312515]","[0.5101892352104187, 0.494306743144989, -0.04789121076464653]","[0.550995409488678, 0.5047001838684082, -0.0353519506752491]","[0.509894073009491, 0.49788641929626465, -0.05059915781021118]","[0.48466846346855164, 0.5043545961380005, -0.04526400938630104]","[0.49297940731048584, 0.12900710105895996, 0.056171804666519165]","[0.5081941485404968, 0.7001810669898987, -0.05896929278969765]"
"[0.5936876535415649, 0.29076409339904785, 0.026011621579527855]","[0.575229287147522, 0.28344276547431946, 0.01776151917874813]","[0.5563365817070007, 0.28475916385650635, 0.018924368545413017]","[0.5380967855453491, 0.29596641659736633, 0.02633007802069187]","[0.5563063025474548, 0.30060845613479614, 0.017170241102576256]","[0.5769280791282654, 0.29845160245895386, 0.016393302008509636]","[0.4680686891078949, 0.31593066453933716, 0.04335034638643265]","[0.45009082555770874, 0.3141838014125824, 0.043108657002449036]","[0.4335605204105377, 0.32138770818710327, 0.049797505140304565]","[0.4210515022277832, 0.3365294635295868, 0.06341053545475006]","[0.43290016055107117, 0.33697929978370667, 0.047746121883392334]","[0.45071646571159363, 0.33058086037635803, 0.04088643938302994]","[0.43290016055107117, 0.33697929978370667, 0.047746121883392334]","[0.4573003649711609, 0.524361789226532, -0.01808289997279644]","[0.48643502593040466, 0.49691319465637207, -0.04361039400100708]","[0.5103943943977356, 0.4910382032394409, -0.048771932721138]","[0.5504598617553711, 0.5024264454841614, -0.03667934238910675]","[0.5101889371871948, 0.49425941705703735, -0.05143386125564575]","[0.48550471663475037, 0.5003731846809387, -0.046229515224695206]","[0.49398791790008545, 0.12711623311042786, 0.05830201134085655]","[0.508624255657196, 0.6925313472747803, -0.06069105118513107]"
"[0.5927664637565613, 0.2893039286136627, 0.026581566780805588]","[0.574210524559021, 0.2821025252342224, 0.018524261191487312]","[0.5554728507995605, 0.28390952944755554, 0.019740251824259758]","[0.5375089049339294, 0.29586097598075867, 0.026958387345075607]","[0.555557906627655, 0.29971858859062195, 0.017801331356167793]","[0.576076090335846, 0.29706233739852905, 0.016967033967375755]","[0.46849027276039124, 0.31689590215682983, 0.04392830282449722]","[0.45046111941337585, 0.3151753544807434, 0.04381081834435463]","[0.4341508746147156, 0.3226887881755829, 0.050426285713911057]","[0.42173296213150024, 0.33797723054885864, 0.06390085071325302]","[0.4334906339645386, 0.33789947628974915, 0.04826948419213295]","[0.45114243030548096, 0.33141830563545227, 0.04145674407482147]","[0.4334906339645386, 0.33789947628974915, 0.04826948419213295]","[0.4565291404724121, 0.5233299732208252, -0.018006756901741028]","[0.4858259856700897, 0.49540555477142334, -0.044037386775016785]","[0.5103183388710022, 0.48910951614379883, -0.04923531785607338]","[0.5510733127593994, 0.5000878572463989, -0.036726512014865875]","[0.5099511742591858, 0.492971807718277, -0.05197324603796005]","[0.48497599363327026, 0.4994548559188843, -0.046660274267196655]","[0.49323147535324097, 0.12756577134132385, 0.05980302393436432]","[0.5085945725440979, 0.6912091970443726, -0.06299632787704468]"
"[0.5925647616386414, 0.2858780026435852, 0.0266315545886755]","[0.5742838382720947, 0.2770272493362427, 0.018552398309111595]","[0.5553014874458313, 0.27912408113479614, 0.019724175333976746]","[0.5374369621276855, 0.2944149971008301, 0.026740126311779022]","[0.5558337569236755, 0.29808253049850464, 0.017660891637206078]","[0.5762934684753418, 0.29477477073669434, 0.01689966581761837]","[0.46928125619888306, 0.31546178460121155, 0.0433657206594944]","[0.4507864713668823, 0.3107270300388336, 0.04327002912759781]","[0.43412134051322937, 0.31818312406539917, 0.04975108057260513]","[0.4220782220363617, 0.33506256341934204, 0.06314507126808167]","[0.4338190257549286, 0.33606937527656555, 0.0475381463766098]","[0.4515954852104187, 0.3300822675228119, 0.040790095925331116]","[0.4338190257549286, 0.33606937527656555, 0.0475381463766098]","[0.45714691281318665, 0.521003782749176, -0.017679590731859207]","[0.48671969771385193, 0.4933414161205292, -0.0437607578933239]","[0.5111070275306702, 0.4870075285434723, -0.0487343929708004]","[0.551300048828125, 0.4974956214427948, -0.0358344130218029]","[0.5106438398361206, 0.4915178120136261, -0.05122785642743111]","[0.48579612374305725, 0.4980725347995758, -0.046164464205503464]","[0.49333831667900085, 0.1263369917869568, 0.05832066014409065]","[0.5093642473220825, 0.6874607801437378, -0.06186138466000557]"
"[0.5920807123184204, 0.28363654017448425, 0.026255693286657333]","[0.5739789009094238, 0.27386778593063354, 0.01825256273150444]","[0.5549403429031372, 0.2758379876613617, 0.019462553784251213]","[0.5371689796447754, 0.29233044385910034, 0.026421939954161644]","[0.5555989146232605, 0.29606491327285767, 0.017347687855362892]","[0.5759722590446472, 0.2926868796348572, 0.01656443439424038]","[0.4694623649120331, 0.31272175908088684, 0.043145596981048584]","[0.45077818632125854, 0.3065498471260071, 0.04310363903641701]","[0.43398863077163696, 0.3139131963253021, 0.049552056938409805]","[0.4222283363342285, 0.33144259452819824, 0.06291338056325912]","[0.43392252922058105, 0.3329496681690216, 0.04733511805534363]","[0.45169439911842346, 0.3272415101528168, 0.04058121517300606]","[0.43392252922058105, 0.3329496681690216, 0.04733511805534363]","[0.4573941230773926, 0.5177329778671265, -0.017639631405472755]","[0.4867420494556427, 0.4908057451248169, -0.043346572667360306]","[0.5106654763221741, 0.48475757241249084, -0.04827490448951721]","[0.5503425002098083, 0.49512821435928345, -0.03577467054128647]","[0.5101213455200195, 0.48827528953552246, -0.05089227110147476]","[0.48570361733436584, 0.4946057200431824, -0.04590269550681114]","[0.4936436414718628, 0.12470477819442749, 0.05741898715496063]","[0.5088143348693848, 0.6834955811500549, -0.06111918017268181]"
