left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6829397082328796, 0.32781732082366943, 0.07744650542736053]","[0.668921709060669, 0.3220773935317993, 0.05608788877725601]","[0.6453091502189636, 0.3208918571472168, 0.044273700565099716]","[0.6226452589035034, 0.3270205557346344, 0.044173698872327805]","[0.6445357799530029, 0.33135098218917847, 0.044544707983732224]","[0.6682602167129517, 0.33186888694763184, 0.05668555572628975]","[0.5351489782333374, 0.3257972002029419, 0.010686303488910198]","[0.5089332461357117, 0.31877434253692627, -0.003168711205944419]","[0.48253247141838074, 0.3200695514678955, -0.007008597254753113]","[0.46064043045043945, 0.32590529322624207, 0.0032353010028600693]","[0.4846576154232025, 0.330330491065979, -0.005475838202983141]","[0.5119137763977051, 0.32979822158813477, -0.002158077899366617]","[0.4846576154232025, 0.330330491065979, -0.005475838202983141]","[0.5370314121246338, 0.4293484091758728, -0.03788941726088524]","[0.5868352055549622, 0.42395156621932983, -0.046532150357961655]","[0.6118861436843872, 0.42356428503990173, -0.036086104810237885]","[0.6409680843353271, 0.4271310865879059, -0.0007168491138145328]","[0.6132711172103882, 0.42403218150138855, -0.03649704158306122]","[0.5861213207244873, 0.4244910776615143, -0.0476398728787899]","[0.5833181738853455, 0.24492810666561127, 0.022924812510609627]","[0.5904943943023682, 0.4991605877876282, -0.026308292523026466]"
"[0.681289792060852, 0.3285333514213562, 0.07855144888162613]","[0.6673722863197327, 0.32276275753974915, 0.05736292526125908]","[0.6441146731376648, 0.3215223550796509, 0.04553907364606857]","[0.6216567754745483, 0.32753974199295044, 0.04517000541090965]","[0.6434736847877502, 0.33195939660072327, 0.04559102654457092]","[0.6669408679008484, 0.3324725031852722, 0.05774656683206558]","[0.5350701808929443, 0.32623380422592163, 0.0113912932574749]","[0.5091352462768555, 0.31929245591163635, -0.002336636884137988]","[0.4830307960510254, 0.3206024169921875, -0.0063010407611727715]","[0.46111243963241577, 0.32645273208618164, 0.0036804666742682457]","[0.48490214347839355, 0.3307967185974121, -0.004981047008186579]","[0.5119576454162598, 0.33028551936149597, -0.0015257946215569973]","[0.48490214347839355, 0.3307967185974121, -0.004981047008186579]","[0.5369382500648499, 0.4294000267982483, -0.03925788030028343]","[0.5866717100143433, 0.423821359872818, -0.04735623300075531]","[0.6117125153541565, 0.42345818877220154, -0.036758776754140854]","[0.6403865814208984, 0.42725610733032227, -0.0015629288973286748]","[0.6130298972129822, 0.42398136854171753, -0.03741976246237755]","[0.585969090461731, 0.4244112968444824, -0.048735614866018295]","[0.5825576782226562, 0.245224267244339, 0.026062237098813057]","[0.5907375812530518, 0.4992120862007141, -0.029289579018950462]"
"[0.6836526989936829, 0.32836005091667175, 0.07804024964570999]","[0.6695177555084229, 0.32255876064300537, 0.056608330458402634]","[0.645793616771698, 0.3213716447353363, 0.04476568475365639]","[0.6230144500732422, 0.3275260925292969, 0.044641267508268356]","[0.6451407074928284, 0.3319564163684845, 0.044972989708185196]","[0.6690101623535156, 0.3324739336967468, 0.057124942541122437]","[0.5351584553718567, 0.3263629972934723, 0.011104492470622063]","[0.5088517069816589, 0.31937313079833984, -0.0027154439594596624]","[0.4824164807796478, 0.32069122791290283, -0.006511556915938854]","[0.46044108271598816, 0.326581209897995, 0.0037943818606436253]","[0.4843706786632538, 0.33101075887680054, -0.005088963080197573]","[0.5117499828338623, 0.33046314120292664, -0.00178676494397223]","[0.4843706786632538, 0.33101075887680054, -0.005088963080197573]","[0.5371335744857788, 0.42953747510910034, -0.038621656596660614]","[0.5869013071060181, 0.42408305406570435, -0.0470925010740757]","[0.6119846701622009, 0.42370229959487915, -0.036643631756305695]","[0.6409846544265747, 0.42738327383995056, -0.0014239881420508027]","[0.6133677363395691, 0.42420893907546997, -0.037210751324892044]","[0.5861657857894897, 0.4246579706668854, -0.04832801967859268]","[0.583404004573822, 0.24524132907390594, 0.02423849143087864]","[0.5905808210372925, 0.49946168065071106, -0.027523061260581017]"
"[0.6828572154045105, 0.32859498262405396, 0.07911231368780136]","[0.6688648462295532, 0.3228400647640228, 0.05776502564549446]","[0.6454170942306519, 0.3216346800327301, 0.04581448435783386]","[0.622826874256134, 0.3276754319667816, 0.04541910067200661]","[0.6447902917861938, 0.3321038484573364, 0.045905113220214844]","[0.6684145331382751, 0.3326287865638733, 0.05814782902598381]","[0.5357526540756226, 0.32646578550338745, 0.011230315081775188]","[0.5097194910049438, 0.319530189037323, -0.0026297695003449917]","[0.48351559042930603, 0.3208601176738739, -0.0066294497810304165]","[0.46150973439216614, 0.32671457529067993, 0.0033962849993258715]","[0.4853074848651886, 0.3310668468475342, -0.005295232869684696]","[0.5125032067298889, 0.33054041862487793, -0.0017923045670613647]","[0.4853074848651886, 0.3310668468475342, -0.005295232869684696]","[0.5373173952102661, 0.42959797382354736, -0.039548564702272415]","[0.587119460105896, 0.4239840507507324, -0.04755943641066551]","[0.6121379137039185, 0.4236224293708801, -0.03690079599618912]","[0.6407243013381958, 0.42747732996940613, -0.001531432382762432]","[0.613420844078064, 0.42426344752311707, -0.03749939054250717]","[0.5862902402877808, 0.4246894419193268, -0.04887184500694275]","[0.5837818384170532, 0.2453438639640808, 0.026091603562235832]","[0.5906551480293274, 0.49923670291900635, -0.029156167060136795]"
"[0.6842105984687805, 0.328146368265152, 0.07718104124069214]","[0.6698655486106873, 0.32234442234039307, 0.05609646439552307]","[0.6461766958236694, 0.3212325870990753, 0.04454149305820465]","[0.6235571503639221, 0.32740432024002075, 0.04451487585902214]","[0.6455386281013489, 0.33183014392852783, 0.04460017383098602]","[0.6693583726882935, 0.3323397636413574, 0.05648963153362274]","[0.5350808501243591, 0.3262743055820465, 0.011991143226623535]","[0.5089696049690247, 0.31923162937164307, -0.001538757816888392]","[0.4825730323791504, 0.3205012083053589, -0.005123517941683531]","[0.46063998341560364, 0.32642361521720886, 0.005177100654691458]","[0.48439842462539673, 0.3309459984302521, -0.0038367065135389566]","[0.5116766095161438, 0.3304198384284973, -0.0007318971329368651]","[0.48439842462539673, 0.3309459984302521, -0.0038367065135389566]","[0.5373479127883911, 0.42948710918426514, -0.03885402902960777]","[0.5862566828727722, 0.4233822524547577, -0.0476565957069397]","[0.611163854598999, 0.4229626953601837, -0.03752768039703369]","[0.6398325562477112, 0.4272000193595886, -0.0026478783693164587]","[0.6125450730323792, 0.4242168366909027, -0.03756866231560707]","[0.5854836702346802, 0.42468246817588806, -0.048402149230241776]","[0.5838398933410645, 0.2454029768705368, 0.025564594194293022]","[0.5901556015014648, 0.4994922876358032, -0.027937842532992363]"
"[0.6854985952377319, 0.3280361294746399, 0.07775735855102539]","[0.6712900996208191, 0.3220931589603424, 0.05657738447189331]","[0.6474398374557495, 0.32104140520095825, 0.04485873132944107]","[0.6247348189353943, 0.32750868797302246, 0.044650379568338394]","[0.6468298435211182, 0.33192020654678345, 0.04485338181257248]","[0.670694887638092, 0.3323827385902405, 0.05683804675936699]","[0.5360040664672852, 0.32638657093048096, 0.011680861935019493]","[0.5097077488899231, 0.31900376081466675, -0.0019124855753034353]","[0.483113169670105, 0.32022497057914734, -0.005580342374742031]","[0.4611801505088806, 0.3263108730316162, 0.00470284977927804]","[0.4850001633167267, 0.33096200227737427, -0.0043463013134896755]","[0.5124193429946899, 0.3305066227912903, -0.0011616065166890621]","[0.4850001633167267, 0.33096200227737427, -0.0043463013134896755]","[0.5368703007698059, 0.4296041429042816, -0.038935694843530655]","[0.5864105820655823, 0.4238061308860779, -0.04765107110142708]","[0.6115227937698364, 0.42341843247413635, -0.03734767064452171]","[0.6402059197425842, 0.4274665117263794, -0.002120186109095812]","[0.6127866506576538, 0.4244843125343323, -0.037523966282606125]","[0.5855652689933777, 0.42492520809173584, -0.04853077232837677]","[0.5852351188659668, 0.244956374168396, 0.025407958775758743]","[0.5900536179542542, 0.49942219257354736, -0.028169238939881325]"
"[0.685372531414032, 0.3277706801891327, 0.07713072001934052]","[0.6711275577545166, 0.3218950033187866, 0.05605027824640274]","[0.6473124623298645, 0.32084572315216064, 0.04442201554775238]","[0.6245450973510742, 0.32728061079978943, 0.04429195821285248]","[0.6465469598770142, 0.33163145184516907, 0.04444929212331772]","[0.6704316735267639, 0.3320828080177307, 0.056348253041505814]","[0.5360750555992126, 0.32615217566490173, 0.011687420308589935]","[0.5097368955612183, 0.31880176067352295, -0.0018552591791376472]","[0.48318079113960266, 0.32002806663513184, -0.005462741479277611]","[0.4612849950790405, 0.32606178522109985, 0.0048438566736876965]","[0.48518314957618713, 0.33068037033081055, -0.004192369058728218]","[0.5125988125801086, 0.3302346467971802, -0.0010710878996178508]","[0.48518314957618713, 0.33068037033081055, -0.004192369058728218]","[0.5359897017478943, 0.42937272787094116, -0.038374315947294235]","[0.5857396125793457, 0.42366933822631836, -0.047337595373392105]","[0.611075758934021, 0.4232870638370514, -0.03710760548710823]","[0.6400771141052246, 0.4272695779800415, -0.001838421798311174]","[0.6123007535934448, 0.4243055582046509, -0.03725631907582283]","[0.5849276185035706, 0.42474785447120667, -0.04820426180958748]","[0.5850397348403931, 0.24471621215343475, 0.02497165836393833]","[0.5899982452392578, 0.4996897280216217, -0.027993174269795418]"
"[0.6859530210494995, 0.3276589512825012, 0.07705129683017731]","[0.6716448664665222, 0.32176050543785095, 0.05597229301929474]","[0.6477435231208801, 0.32069841027259827, 0.04436211660504341]","[0.6249051094055176, 0.32716310024261475, 0.04425685480237007]","[0.6469371914863586, 0.3314952552318573, 0.04437747970223427]","[0.6708887815475464, 0.3319530487060547, 0.05626167729496956]","[0.5362346768379211, 0.32600921392440796, 0.011779509484767914]","[0.5098526477813721, 0.31860607862472534, -0.0017598917474970222]","[0.48322001099586487, 0.31981971859931946, -0.005344666540622711]","[0.46129047870635986, 0.3258824348449707, 0.005018352065235376]","[0.4852631688117981, 0.33049920201301575, -0.004065862391144037]","[0.512718141078949, 0.3300674557685852, -0.0009797599632292986]","[0.4852631688117981, 0.33049920201301575, -0.004065862391144037]","[0.5357040166854858, 0.4293566048145294, -0.03819845989346504]","[0.5856450796127319, 0.42374950647354126, -0.047402266412973404]","[0.6111531853675842, 0.42338359355926514, -0.037169571965932846]","[0.6404213905334473, 0.42733001708984375, -0.0017190100625157356]","[0.612366795539856, 0.42436113953590393, -0.037328291684389114]","[0.5848401188850403, 0.4247905910015106, -0.04828604683279991]","[0.5853361487388611, 0.2444649636745453, 0.024879291653633118]","[0.5901853442192078, 0.49991074204444885, -0.028004638850688934]"
"[0.6865663528442383, 0.3272727429866791, 0.07652433961629868]","[0.6722692251205444, 0.3213702440261841, 0.05541669949889183]","[0.6482304334640503, 0.32032310962677, 0.043821875005960464]","[0.625262439250946, 0.32693153619766235, 0.043774135410785675]","[0.6473286151885986, 0.3312128782272339, 0.043898094445466995]","[0.6713799238204956, 0.33162641525268555, 0.05577090010046959]","[0.5366441011428833, 0.3258926272392273, 0.011397259309887886]","[0.5100688934326172, 0.31842854619026184, -0.0021800806280225515]","[0.483360230922699, 0.3196869492530823, -0.005749213974922895]","[0.4615511894226074, 0.3257961571216583, 0.004684789571911097]","[0.485597163438797, 0.3304157853126526, -0.004385129548609257]","[0.5131095051765442, 0.3299694061279297, -0.0013362683821469545]","[0.485597163438797, 0.3304157853126526, -0.004385129548609257]","[0.5356159806251526, 0.4295499920845032, -0.03745991364121437]","[0.5857768058776855, 0.4240207374095917, -0.04691017046570778]","[0.6114624738693237, 0.4236390292644501, -0.03668765723705292]","[0.6410550475120544, 0.42747417092323303, -0.0010398837039247155]","[0.6126603484153748, 0.424626886844635, -0.03672206401824951]","[0.5849530696868896, 0.4250773787498474, -0.047664888203144073]","[0.5855059623718262, 0.2443985641002655, 0.02358739636838436]","[0.590778648853302, 0.5002247095108032, -0.026912106201052666]"
"[0.6860923767089844, 0.3272676169872284, 0.0763460025191307]","[0.6719276309013367, 0.3213793635368347, 0.055140525102615356]","[0.6479220986366272, 0.32034122943878174, 0.04346052184700966]","[0.6249969601631165, 0.3270319104194641, 0.0433809757232666]","[0.6470207571983337, 0.33127903938293457, 0.04361395537853241]","[0.6710127592086792, 0.33163341879844666, 0.05556104704737663]","[0.5367006659507751, 0.326063871383667, 0.010671376250684261]","[0.5100327730178833, 0.3185311555862427, -0.0030368275474756956]","[0.48329678177833557, 0.3198201060295105, -0.006684233900159597]","[0.46157270669937134, 0.32597196102142334, 0.0037512346170842648]","[0.48566389083862305, 0.3305974006652832, -0.005210292991250753]","[0.5131773352622986, 0.3301545977592468, -0.0020954192150384188]","[0.48566389083862305, 0.3305974006652832, -0.005210292991250753]","[0.5350829362869263, 0.4296686351299286, -0.03672681003808975]","[0.5857954025268555, 0.42445725202560425, -0.04623479023575783]","[0.6117546558380127, 0.42405974864959717, -0.035878606140613556]","[0.6417003273963928, 0.42752712965011597, 0.00011854126933030784]","[0.6129653453826904, 0.42473703622817993, -0.03603484854102135]","[0.5850216746330261, 0.42521509528160095, -0.0471205972135067]","[0.5854234099388123, 0.24448193609714508, 0.02215818502008915]","[0.5911239981651306, 0.4998334050178528, -0.02591395564377308]"
"[0.6855340600013733, 0.3274911642074585, 0.07691461592912674]","[0.6713845729827881, 0.3215904235839844, 0.05578390136361122]","[0.647515594959259, 0.3205127418041229, 0.0441080667078495]","[0.6246218681335449, 0.32709285616874695, 0.04395531490445137]","[0.6466097235679626, 0.3313666582107544, 0.04417388141155243]","[0.6705141067504883, 0.33177340030670166, 0.05611163377761841]","[0.5364894270896912, 0.32598039507865906, 0.011199206113815308]","[0.509983479976654, 0.3184594213962555, -0.0024380029644817114]","[0.4833270013332367, 0.3196997344493866, -0.006107143126428127]","[0.46152353286743164, 0.32582539319992065, 0.004225332755595446]","[0.4855417013168335, 0.3304605484008789, -0.004740030504763126]","[0.513001024723053, 0.3300327658653259, -0.001588174025528133]","[0.4855417013168335, 0.3304605484008789, -0.004740030504763126]","[0.5356901288032532, 0.42950960993766785, -0.03770764172077179]","[0.5858959555625916, 0.4240165054798126, -0.04690525308251381]","[0.6115849018096924, 0.4236218333244324, -0.036539576947689056]","[0.6410017013549805, 0.4273545444011688, -0.0007469242555089295]","[0.6127622723579407, 0.4245399832725525, -0.03664637356996536]","[0.5850895643234253, 0.4249981939792633, -0.04775383323431015]","[0.5853558778762817, 0.24451708793640137, 0.02375885657966137]","[0.5908690690994263, 0.49989527463912964, -0.027118898928165436]"
"[0.6865622401237488, 0.3273541331291199, 0.07702577859163284]","[0.6723065376281738, 0.3213931918144226, 0.05593009293079376]","[0.6483033895492554, 0.32034778594970703, 0.04431306570768356]","[0.6253623962402344, 0.3270021975040436, 0.044175002723932266]","[0.6474438309669495, 0.3313048183917999, 0.04430931434035301]","[0.6714507937431335, 0.33171793818473816, 0.056212373077869415]","[0.5366846323013306, 0.3259594142436981, 0.01161282230168581]","[0.5101469159126282, 0.31842392683029175, -0.0019420256139710546]","[0.4834105372428894, 0.3196796178817749, -0.005564897321164608]","[0.4615805745124817, 0.32585784792900085, 0.0047957501374185085]","[0.4856065511703491, 0.33050376176834106, -0.004268149379640818]","[0.513123095035553, 0.3300592601299286, -0.0011703643249347806]","[0.4856065511703491, 0.33050376176834106, -0.004268149379640818]","[0.5361621379852295, 0.4296453297138214, -0.037951935082674026]","[0.5862777829170227, 0.42401695251464844, -0.047234926372766495]","[0.6119124293327332, 0.4236186444759369, -0.03698084503412247]","[0.6414830088615417, 0.4274851083755493, -0.0013871816918253899]","[0.6131104826927185, 0.42458805441856384, -0.03708674758672714]","[0.5854234099388123, 0.4250504970550537, -0.04806538671255112]","[0.5854999423027039, 0.2444799393415451, 0.024517524987459183]","[0.5911778807640076, 0.5000337362289429, -0.027694538235664368]"
"[0.6862812638282776, 0.3272242546081543, 0.07637078315019608]","[0.6721023917198181, 0.321317195892334, 0.055154044181108475]","[0.6480874419212341, 0.3202786445617676, 0.043470874428749084]","[0.6251567602157593, 0.3269709050655365, 0.04340174421668053]","[0.6471890211105347, 0.3312133848667145, 0.04363410919904709]","[0.6711776256561279, 0.33158278465270996, 0.055578939616680145]","[0.5367732644081116, 0.3260219097137451, 0.010683317668735981]","[0.510105311870575, 0.3184913098812103, -0.0030267820693552494]","[0.4833602011203766, 0.3197941184043884, -0.006660729646682739]","[0.46161943674087524, 0.3259679675102234, 0.003789302660152316]","[0.4857039749622345, 0.33057135343551636, -0.005185278132557869]","[0.5132273435592651, 0.33011505007743835, -0.0020762255880981684]","[0.4857039749622345, 0.33057135343551636, -0.005185278132557869]","[0.5354699492454529, 0.42963510751724243, -0.0369398258626461]","[0.5859246253967285, 0.42433372139930725, -0.04635026305913925]","[0.6116846799850464, 0.42392900586128235, -0.036005619913339615]","[0.6413811445236206, 0.42746835947036743, -0.00010158844088437036]","[0.6128935217857361, 0.4246992766857147, -0.03612181916832924]","[0.5850892066955566, 0.4251808524131775, -0.04719647020101547]","[0.5855126976966858, 0.2445133775472641, 0.02221371792256832]","[0.5911379456520081, 0.4998697340488434, -0.025744814425706863]"
"[0.685560941696167, 0.3274969458580017, 0.07693324238061905]","[0.6714154481887817, 0.32161107659339905, 0.05576910823583603]","[0.647538959980011, 0.32054010033607483, 0.04406716674566269]","[0.6246516704559326, 0.3271208703517914, 0.04390332102775574]","[0.6466414928436279, 0.3313915431499481, 0.04415059834718704]","[0.6705449223518372, 0.33179065585136414, 0.056110724806785583]","[0.5365195274353027, 0.3260347843170166, 0.01103616040199995]","[0.5099993348121643, 0.3185173571109772, -0.002635152777656913]","[0.4833352863788605, 0.31976181268692017, -0.006323585752397776]","[0.4615230858325958, 0.32588207721710205, 0.004008525982499123]","[0.48555096983909607, 0.33052125573158264, -0.004935223609209061]","[0.5130181908607483, 0.33009254932403564, -0.0017622146988287568]","[0.48555096983909607, 0.33052125573158264, -0.004935223609209061]","[0.535551130771637, 0.4295315444469452, -0.03762417286634445]","[0.5858621001243591, 0.42409148812294006, -0.046816132962703705]","[0.6115846037864685, 0.42369240522384644, -0.03641460835933685]","[0.6410514712333679, 0.42736226320266724, -0.0005443464615382254]","[0.6127702593803406, 0.4245389997959137, -0.03654838725924492]","[0.5850586295127869, 0.4250033497810364, -0.047693125903606415]","[0.5854467749595642, 0.24452917277812958, 0.023510588333010674]","[0.5908156633377075, 0.49974602460861206, -0.026922956109046936]"
"[0.6861625909805298, 0.32744207978248596, 0.07699104398488998]","[0.6719349026679993, 0.3214963674545288, 0.05591212213039398]","[0.6479865312576294, 0.3204393684864044, 0.0442882739007473]","[0.6250818967819214, 0.32706156373023987, 0.044145215302705765]","[0.647138774394989, 0.3313749432563782, 0.044293202459812164]","[0.6710959672927856, 0.3317936062812805, 0.05618717148900032]","[0.5366348028182983, 0.3259544372558594, 0.011565742082893848]","[0.5101792812347412, 0.31841588020324707, -0.001983413938432932]","[0.4834936261177063, 0.31964707374572754, -0.0056059705093503]","[0.46165159344673157, 0.3257908523082733, 0.004722774028778076]","[0.485630065202713, 0.3304547965526581, -0.004318284802138805]","[0.5130884051322937, 0.33003532886505127, -0.0012084951158612967]","[0.485630065202713, 0.3304547965526581, -0.004318284802138805]","[0.536202609539032, 0.4296211004257202, -0.038083046674728394]","[0.5860975384712219, 0.4239555895328522, -0.04722888022661209]","[0.6115891337394714, 0.42356398701667786, -0.03696504235267639]","[0.6408507823944092, 0.427488774061203, -0.0014609848149120808]","[0.6127879619598389, 0.42461130023002625, -0.037023767828941345]","[0.5852475762367249, 0.42506125569343567, -0.048019398003816605]","[0.5855652689933777, 0.24444906413555145, 0.024544762447476387]","[0.5907695889472961, 0.499849796295166, -0.027582384645938873]"
"[0.6869475245475769, 0.3272925019264221, 0.07703956216573715]","[0.6726409196853638, 0.3213648200035095, 0.055854372680187225]","[0.6486042737960815, 0.32032260298728943, 0.044181276112794876]","[0.6256694197654724, 0.3269212543964386, 0.04407186806201935]","[0.6478118896484375, 0.33125755190849304, 0.04421236366033554]","[0.6718556880950928, 0.33166366815567017, 0.05614333972334862]","[0.536683976650238, 0.3259250223636627, 0.011434360407292843]","[0.5100536942481995, 0.3184790015220642, -0.0022009587846696377]","[0.48326143622398376, 0.3197644054889679, -0.005797892343252897]","[0.4613512456417084, 0.32592567801475525, 0.004646115470677614]","[0.48541778326034546, 0.33054542541503906, -0.004462264012545347]","[0.5130212903022766, 0.3300785422325134, -0.0013795458944514394]","[0.48541778326034546, 0.33054542541503906, -0.004462264012545347]","[0.5358368158340454, 0.4294873774051666, -0.03789343312382698]","[0.5861790180206299, 0.4239184558391571, -0.047248221933841705]","[0.6119548678398132, 0.4235282242298126, -0.03692980110645294]","[0.6415036916732788, 0.42738237977027893, -0.0011364563833922148]","[0.6131637692451477, 0.4245685338973999, -0.036960069090127945]","[0.5852947235107422, 0.42502617835998535, -0.048007894307374954]","[0.5857018232345581, 0.2444448322057724, 0.024267397820949554]","[0.5912312269210815, 0.4996826648712158, -0.02731025032699108]"
"[0.6823635101318359, 0.3249897360801697, 0.0785093680024147]","[0.6685035824775696, 0.3188173174858093, 0.05752583593130112]","[0.6449012160301208, 0.31757983565330505, 0.04561567306518555]","[0.6226761341094971, 0.3240095376968384, 0.04500098526477814]","[0.6444131731987, 0.3284751772880554, 0.04546033591032028]","[0.6677618026733398, 0.3291065990924835, 0.05771521106362343]","[0.5345867872238159, 0.3223815858364105, 0.010684892535209656]","[0.5087863206863403, 0.3146248757839203, -0.0031076022423803806]","[0.4819975197315216, 0.31565046310424805, -0.007243078667670488]","[0.4597933292388916, 0.32187166810035706, 0.0024268473498523235]","[0.484002023935318, 0.32673919200897217, -0.0059399958699941635]","[0.5112486481666565, 0.32632720470428467, -0.002403138903900981]","[0.484002023935318, 0.32673919200897217, -0.0059399958699941635]","[0.536047101020813, 0.42641502618789673, -0.03902054578065872]","[0.5858971476554871, 0.4204307198524475, -0.0479259267449379]","[0.6105603575706482, 0.42018598318099976, -0.03705140948295593]","[0.6384357213973999, 0.4248586893081665, -0.000458203925518319]","[0.6121692657470703, 0.42241838574409485, -0.03662379831075668]","[0.5848538875579834, 0.4227437376976013, -0.04826049879193306]","[0.5851434469223022, 0.24269770085811615, 0.024508029222488403]","[0.5875301361083984, 0.49576839804649353, -0.025593558326363564]"
"[0.6838616728782654, 0.3227183222770691, 0.0771164819598198]","[0.6693156957626343, 0.316331148147583, 0.05633832886815071]","[0.6453402042388916, 0.31505316495895386, 0.04494408518075943]","[0.622726559638977, 0.3214477300643921, 0.04487818479537964]","[0.6449992060661316, 0.3261421024799347, 0.044683728367090225]","[0.6688453555107117, 0.3268517255783081, 0.056462064385414124]","[0.5330316424369812, 0.31973397731781006, 0.012849690392613411]","[0.5072497725486755, 0.31216830015182495, -0.0003779373364523053]","[0.48047104477882385, 0.31322968006134033, -0.003908251412212849]","[0.4583212435245514, 0.3194916248321533, 0.006370991002768278]","[0.4819808602333069, 0.3241969048976898, -0.0027961470186710358]","[0.5093939900398254, 0.3238210082054138, 0.00010775921691674739]","[0.4819808602333069, 0.3241969048976898, -0.0027961470186710358]","[0.5344365835189819, 0.422295480966568, -0.03881434351205826]","[0.5837138295173645, 0.41659271717071533, -0.04863210394978523]","[0.6086634993553162, 0.4164026975631714, -0.03856775164604187]","[0.6379172801971436, 0.42115098237991333, -0.0032687177881598473]","[0.6104053854942322, 0.41829490661621094, -0.038686320185661316]","[0.5828291177749634, 0.41853275895118713, -0.049413181841373444]","[0.5828474760055542, 0.24027346074581146, 0.02669835276901722]","[0.5866201519966125, 0.49261701107025146, -0.028139278292655945]"
"[0.681343674659729, 0.3197946548461914, 0.0762985572218895]","[0.6666445732116699, 0.31353384256362915, 0.056212328374385834]","[0.643020749092102, 0.3122864365577698, 0.04537985846400261]","[0.6206550598144531, 0.3185030519962311, 0.045486848801374435]","[0.6427350044250488, 0.32306158542633057, 0.04478559270501137]","[0.6662800312042236, 0.3237076699733734, 0.05607473850250244]","[0.5311406254768372, 0.3168638348579407, 0.015360897406935692]","[0.5055006742477417, 0.3095380961894989, 0.0026843722444027662]","[0.4790397584438324, 0.3106544315814972, -0.0005298811011016369]","[0.4570947587490082, 0.3168717324733734, 0.00963281374424696]","[0.4805700480937958, 0.3214012086391449, 0.00029309274395927787]","[0.5076530575752258, 0.32093945145606995, 0.002882994245737791]","[0.4805700480937958, 0.3214012086391449, 0.00029309274395927787]","[0.5339558124542236, 0.41906383633613586, -0.04010257497429848]","[0.58221435546875, 0.41285574436187744, -0.049661509692668915]","[0.6065019369125366, 0.41264694929122925, -0.040152642875909805]","[0.6355727910995483, 0.4178165793418884, -0.006426622625440359]","[0.6083152294158936, 0.4145981967449188, -0.04061482474207878]","[0.5811697840690613, 0.41485148668289185, -0.050834327936172485]","[0.5800579786300659, 0.23822689056396484, 0.031234264373779297]","[0.5857560634613037, 0.4887421429157257, -0.031587131321430206]"
"[0.6775171756744385, 0.3173673450946808, 0.0768774226307869]","[0.6629614233970642, 0.31092599034309387, 0.05704450607299805]","[0.6396430134773254, 0.30959880352020264, 0.04627276211977005]","[0.6172158122062683, 0.3159486651420593, 0.04615359380841255]","[0.6394830346107483, 0.32065871357917786, 0.045403528958559036]","[0.6628819704055786, 0.32128801941871643, 0.05660577490925789]","[0.5292648673057556, 0.3142511248588562, 0.01615665853023529]","[0.5037295818328857, 0.30669358372688293, 0.003779094433411956]","[0.4775521755218506, 0.30781763792037964, 0.0005137314437888563]","[0.4557507634162903, 0.314253032207489, 0.01047573797404766]","[0.47873952984809875, 0.31887537240982056, 0.001063940697349608]","[0.505727231502533, 0.31843987107276917, 0.0036908332258462906]","[0.47873952984809875, 0.31887537240982056, 0.001063940697349608]","[0.5322393178939819, 0.4152194857597351, -0.04114691913127899]","[0.5800870656967163, 0.4087211489677429, -0.05033520609140396]","[0.6045698523521423, 0.4084807336330414, -0.04078276827931404]","[0.6333258748054504, 0.41381195187568665, -0.007295459043234587]","[0.6062155961990356, 0.4106261134147644, -0.04123307019472122]","[0.5791417360305786, 0.4108867645263672, -0.0515386164188385]","[0.5770829916000366, 0.2355554699897766, 0.034400127828121185]","[0.5847328305244446, 0.4853040874004364, -0.03487333282828331]"
"[0.6772547960281372, 0.31561943888664246, 0.07783503085374832]","[0.6626672744750977, 0.30913227796554565, 0.05800015851855278]","[0.6394894123077393, 0.30762946605682373, 0.047233905643224716]","[0.6168690919876099, 0.3134955167770386, 0.04701731726527214]","[0.6391500234603882, 0.31838950514793396, 0.04623899981379509]","[0.662525475025177, 0.3192242681980133, 0.057418156415224075]","[0.528623640537262, 0.3111356198787689, 0.016958458349108696]","[0.5035015940666199, 0.3037092983722687, 0.004630255047231913]","[0.4774969816207886, 0.30465465784072876, 0.0014204668113961816]","[0.45554935932159424, 0.3108932673931122, 0.0113544762134552]","[0.4781780540943146, 0.3154183030128479, 0.0018017737893387675]","[0.5050956606864929, 0.31516802310943604, 0.004413307178765535]","[0.4781780540943146, 0.3154183030128479, 0.0018017737893387675]","[0.5310574173927307, 0.41113102436065674, -0.042439863085746765]","[0.578518271446228, 0.40475761890411377, -0.0512571781873703]","[0.6028708219528198, 0.4046972692012787, -0.04162769764661789]","[0.6314936876296997, 0.41038382053375244, -0.008489171043038368]","[0.60443514585495, 0.4068753719329834, -0.04225613921880722]","[0.577470064163208, 0.4069264829158783, -0.05261668190360069]","[0.5771278738975525, 0.23305384814739227, 0.03686428442597389]","[0.5825026631355286, 0.48177769780158997, -0.037218332290649414]"
