left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.7397331595420837, 0.4968320429325104, 0.047002628445625305]","[0.7197374701499939, 0.49137574434280396, 0.02930302917957306]","[0.693882942199707, 0.49028268456459045, 0.02428099513053894]","[0.6674041748046875, 0.49677249789237976, 0.03144277632236481]","[0.6923554539680481, 0.5000717639923096, 0.025123395025730133]","[0.7197651863098145, 0.4999329149723053, 0.030347589403390884]","[0.5748962163925171, 0.4970910847187042, 0.029059214517474174]","[0.5478941202163696, 0.4910537004470825, 0.020931685343384743]","[0.5225306153297424, 0.4925702214241028, 0.024584626778960228]","[0.5026958584785461, 0.4981651306152344, 0.04122347757220268]","[0.5232363939285278, 0.5008836388587952, 0.025805875658988953]","[0.5501371026039124, 0.5007253885269165, 0.021671827882528305]","[0.5232363939285278, 0.5008836388587952, 0.025805875658988953]","[0.5553367733955383, 0.5942763686180115, -0.01581462472677231]","[0.6056604385375977, 0.5895853042602539, -0.04464435204863548]","[0.6405561566352844, 0.5893467664718628, -0.04383089020848274]","[0.6887878179550171, 0.5932238698005676, -0.012929379008710384]","[0.6401830911636353, 0.5899122953414917, -0.04679226502776146]","[0.6056690812110901, 0.5901505947113037, -0.04779835417866707]","[0.6203469038009644, 0.4111958146095276, 0.02310556173324585]","[0.6225343346595764, 0.6729710102081299, -0.03689464181661606]"
"[0.7418951988220215, 0.49650442600250244, 0.046432334929704666]","[0.721887469291687, 0.49117574095726013, 0.028838077560067177]","[0.6960048675537109, 0.49015164375305176, 0.02388264238834381]","[0.6695696711540222, 0.49660348892211914, 0.031066274270415306]","[0.6943692564964294, 0.4997970759868622, 0.024720268324017525]","[0.721732497215271, 0.4996210038661957, 0.029872316867113113]","[0.5771691799163818, 0.4970201253890991, 0.02893269807100296]","[0.5503128170967102, 0.49105799198150635, 0.020891821011900902]","[0.5250073671340942, 0.49255239963531494, 0.024601595476269722]","[0.5052840709686279, 0.49807143211364746, 0.04119933396577835]","[0.5259460806846619, 0.5007710456848145, 0.02579287253320217]","[0.5527021884918213, 0.5005890130996704, 0.02162981778383255]","[0.5259460806846619, 0.5007710456848145, 0.02579287253320217]","[0.5589459538459778, 0.5945258736610413, -0.015534457750618458]","[0.6084524393081665, 0.5896697640419006, -0.044511258602142334]","[0.6433250308036804, 0.589381754398346, -0.04378902167081833]","[0.6910642385482788, 0.5932893753051758, -0.01293040532618761]","[0.6429921388626099, 0.5904512405395508, -0.04651807248592377]","[0.6085381507873535, 0.5907344222068787, -0.04741273820400238]","[0.6220123171806335, 0.41165414452552795, 0.02275920659303665]","[0.6260258555412292, 0.6732916235923767, -0.035938818007707596]"
"[0.741840660572052, 0.4966717064380646, 0.04626118019223213]","[0.7218539118766785, 0.49116581678390503, 0.028834007680416107]","[0.696087658405304, 0.4901171028614044, 0.02395721711218357]","[0.6697033643722534, 0.49676525592803955, 0.031085101887583733]","[0.6945314407348633, 0.5000560283660889, 0.02468191832304001]","[0.7218371033668518, 0.4998713731765747, 0.029722025617957115]","[0.5777853727340698, 0.49709782004356384, 0.029288621619343758]","[0.5510300993919373, 0.4908551871776581, 0.02147444151341915]","[0.5257596373558044, 0.49230921268463135, 0.02527034655213356]","[0.5060248970985413, 0.4979698061943054, 0.04178830236196518]","[0.5265164971351624, 0.500831127166748, 0.02631184086203575]","[0.5532371401786804, 0.5007123947143555, 0.022075973451137543]","[0.5265164971351624, 0.500831127166748, 0.02631184086203575]","[0.5595715045928955, 0.5941430926322937, -0.015806935727596283]","[0.6086685061454773, 0.5891764760017395, -0.044767338782548904]","[0.6433128118515015, 0.5889480710029602, -0.044162627309560776]","[0.6908308267593384, 0.5931003093719482, -0.013623476028442383]","[0.6428688168525696, 0.5901113152503967, -0.04689422622323036]","[0.6086531281471252, 0.5903424620628357, -0.04766702651977539]","[0.6228911876678467, 0.4111684560775757, 0.023750580847263336]","[0.6254294514656067, 0.6728572845458984, -0.036881983280181885]"
"[0.7432724237442017, 0.4965400993824005, 0.046453408896923065]","[0.723405122756958, 0.4910758137702942, 0.02900730073451996]","[0.6976876854896545, 0.48999640345573425, 0.024043790996074677]","[0.6713579893112183, 0.49653637409210205, 0.031080342829227448]","[0.6960113048553467, 0.4998461604118347, 0.024790534749627113]","[0.7232239842414856, 0.49970701336860657, 0.02992015890777111]","[0.5794278979301453, 0.4966391921043396, 0.028853103518486023]","[0.5527610182762146, 0.4903836250305176, 0.020923784002661705]","[0.5274977684020996, 0.4917561709880829, 0.024618051946163177]","[0.507712721824646, 0.4973122179508209, 0.041027989238500595]","[0.5283046364784241, 0.5002357959747314, 0.02569173276424408]","[0.554984450340271, 0.5001649856567383, 0.02157806046307087]","[0.5283046364784241, 0.5002357959747314, 0.02569173276424408]","[0.5611793994903564, 0.5939671993255615, -0.016026193276047707]","[0.6100468635559082, 0.5890026092529297, -0.04475238919258118]","[0.6445003747940063, 0.5888304114341736, -0.043989960104227066]","[0.6915131211280823, 0.5931493043899536, -0.01332086045295]","[0.6441593766212463, 0.590231716632843, -0.046564146876335144]","[0.6100553870201111, 0.5904070138931274, -0.04750872403383255]","[0.6250393390655518, 0.41111743450164795, 0.02333739772439003]","[0.6265764236450195, 0.6727944612503052, -0.03600810468196869]"
"[0.7435613870620728, 0.49683240056037903, 0.046811312437057495]","[0.7236282825469971, 0.491271436214447, 0.029410788789391518]","[0.697961688041687, 0.4901277720928192, 0.024471109732985497]","[0.671681821346283, 0.4966261386871338, 0.03146626800298691]","[0.6963386535644531, 0.5000154972076416, 0.025141442194581032]","[0.7235361933708191, 0.49994346499443054, 0.03025473840534687]","[0.5797410011291504, 0.49661892652511597, 0.029268713667988777]","[0.5531477332115173, 0.4903186857700348, 0.02142391912639141]","[0.5279041528701782, 0.49168896675109863, 0.02512006089091301]","[0.5080740451812744, 0.4972868859767914, 0.04148971661925316]","[0.5285975337028503, 0.5002354979515076, 0.026121558621525764]","[0.5552523732185364, 0.5001774430274963, 0.022000588476657867]","[0.5285975337028503, 0.5002354979515076, 0.026121558621525764]","[0.5615713000297546, 0.594088077545166, -0.016552304849028587]","[0.6102620363235474, 0.5890290141105652, -0.04515135660767555]","[0.6445857286453247, 0.5888767838478088, -0.044429678469896317]","[0.6916931867599487, 0.5933536887168884, -0.013951935805380344]","[0.644315242767334, 0.5902320742607117, -0.04714377224445343]","[0.6102798581123352, 0.5903866291046143, -0.048037778586149216]","[0.6255627274513245, 0.4109336733818054, 0.024595342576503754]","[0.6264748573303223, 0.6726361513137817, -0.03711315989494324]"
"[0.7442307472229004, 0.4967085123062134, 0.047077301889657974]","[0.7242319583892822, 0.4912618398666382, 0.0296496469527483]","[0.6986109614372253, 0.4901426434516907, 0.024669572710990906]","[0.6724067330360413, 0.496454119682312, 0.031644124537706375]","[0.6969740986824036, 0.4998094439506531, 0.025356099009513855]","[0.724145770072937, 0.4997575581073761, 0.030516372993588448]","[0.5803907513618469, 0.49648135900497437, 0.02923084981739521]","[0.5538859963417053, 0.4904126226902008, 0.02132413350045681]","[0.5287853479385376, 0.49182048439979553, 0.02496662735939026]","[0.5089210867881775, 0.4973006248474121, 0.041290707886219025]","[0.5294493436813354, 0.500114381313324, 0.025993430987000465]","[0.5560179352760315, 0.5000218749046326, 0.021923432126641273]","[0.5294493436813354, 0.500114381313324, 0.025993430987000465]","[0.5618883967399597, 0.5939117074012756, -0.016610821709036827]","[0.6107122898101807, 0.5888847708702087, -0.04515155032277107]","[0.6451860070228577, 0.5887207984924316, -0.04438351094722748]","[0.692334771156311, 0.5931130051612854, -0.013805229216814041]","[0.6448931097984314, 0.5900622606277466, -0.04716750234365463]","[0.6107370853424072, 0.5902425646781921, -0.048122089356184006]","[0.6260921359062195, 0.4108850061893463, 0.024830156937241554]","[0.6270957589149475, 0.6725841164588928, -0.03739708289504051]"
"[0.7451664209365845, 0.4967540204524994, 0.04833231493830681]","[0.7252711057662964, 0.49121636152267456, 0.030824556946754456]","[0.6996152400970459, 0.49005579948425293, 0.025729002431035042]","[0.6733304262161255, 0.4964199960231781, 0.03252875432372093]","[0.6979775428771973, 0.4998328983783722, 0.026295091956853867]","[0.7251595258712769, 0.499807208776474, 0.03157573938369751]","[0.58111572265625, 0.4963325560092926, 0.029607560485601425]","[0.554500937461853, 0.49016010761260986, 0.02164454199373722]","[0.5293003916740417, 0.4915570020675659, 0.025156108662486076]","[0.5093750953674316, 0.4970850944519043, 0.04139706864953041]","[0.5299355983734131, 0.49993449449539185, 0.02608008123934269]","[0.5566079616546631, 0.4998684525489807, 0.022124936804175377]","[0.5299355983734131, 0.49993449449539185, 0.02608008123934269]","[0.5626053214073181, 0.5937914252281189, -0.01778232865035534]","[0.6114977598190308, 0.5887373685836792, -0.0458550825715065]","[0.6458303928375244, 0.588625967502594, -0.04493023827672005]","[0.6928403973579407, 0.5931833982467651, -0.01442346815019846]","[0.6455323696136475, 0.5898411273956299, -0.04785371199250221]","[0.6114774346351624, 0.5899713039398193, -0.04896589741110802]","[0.6271848678588867, 0.4107781648635864, 0.026406869292259216]","[0.6275795102119446, 0.6725643873214722, -0.03880612179636955]"
"[0.7448305487632751, 0.4966874420642853, 0.04821368306875229]","[0.7250344753265381, 0.49115681648254395, 0.030742647126317024]","[0.6994631886482239, 0.4899807870388031, 0.02566586807370186]","[0.673247754573822, 0.4963478744029999, 0.03245243802666664]","[0.6978064775466919, 0.4997556805610657, 0.026250598952174187]","[0.7249011397361755, 0.49972134828567505, 0.03152421861886978]","[0.5814424157142639, 0.49622151255607605, 0.029471898451447487]","[0.5548551082611084, 0.4900183379650116, 0.021494751796126366]","[0.5297269225120544, 0.49141764640808105, 0.024972015991806984]","[0.5098904967308044, 0.49692249298095703, 0.04115026071667671]","[0.5303815603256226, 0.4997754991054535, 0.02592793107032776]","[0.5569849014282227, 0.4997375011444092, 0.02200130745768547]","[0.5303815603256226, 0.4997754991054535, 0.02592793107032776]","[0.5627121329307556, 0.5937596559524536, -0.01764836348593235]","[0.611583948135376, 0.588707685470581, -0.04561722278594971]","[0.645840048789978, 0.5885916948318481, -0.044687576591968536]","[0.6928339600563049, 0.5931267142295837, -0.014269327744841576]","[0.6455941796302795, 0.5897400379180908, -0.047620739787817]","[0.6116018891334534, 0.5898763537406921, -0.0487426333129406]","[0.6274088621139526, 0.4108721613883972, 0.02619265578687191]","[0.627475380897522, 0.6723719835281372, -0.03866083174943924]"
"[0.7448959946632385, 0.4967953860759735, 0.048444714397192]","[0.7252193689346313, 0.49123716354370117, 0.03087359480559826]","[0.6996102333068848, 0.49004000425338745, 0.025711383670568466]","[0.6733492016792297, 0.4964088201522827, 0.03245441988110542]","[0.6979399919509888, 0.4998505115509033, 0.02633119560778141]","[0.7250372767448425, 0.49982786178588867, 0.03168638050556183]","[0.5815451145172119, 0.4961790442466736, 0.02916778437793255]","[0.5548874139785767, 0.4899207651615143, 0.0210964884608984]","[0.5296840667724609, 0.4913095533847809, 0.02451576665043831]","[0.5098512768745422, 0.4968094527721405, 0.04069929197430611]","[0.5303661823272705, 0.499700129032135, 0.025517532601952553]","[0.5570318698883057, 0.4996833801269531, 0.021644825115799904]","[0.5303661823272705, 0.499700129032135, 0.025517532601952553]","[0.5626705288887024, 0.5937516093254089, -0.017608610913157463]","[0.6118108630180359, 0.5887421369552612, -0.04551310837268829]","[0.6460875272750854, 0.588638424873352, -0.04446259140968323]","[0.6930201053619385, 0.5931491255760193, -0.013848904520273209]","[0.6458308100700378, 0.5897736549377441, -0.04729153960943222]","[0.6117889285087585, 0.5899028182029724, -0.04855082184076309]","[0.6277047991752625, 0.4109964668750763, 0.025694526731967926]","[0.6273770928382874, 0.6720754504203796, -0.03820815309882164]"
"[0.7446473240852356, 0.4967752695083618, 0.04868566617369652]","[0.7250577211380005, 0.49122604727745056, 0.031066790223121643]","[0.6995232105255127, 0.4900139570236206, 0.02583969384431839]","[0.6733452081680298, 0.49636825919151306, 0.0325385145843029]","[0.6978679895401001, 0.4998190999031067, 0.02648032456636429]","[0.7248900532722473, 0.49978744983673096, 0.03190167620778084]","[0.5817736387252808, 0.4961168169975281, 0.02896101027727127]","[0.5550926923751831, 0.4898730516433716, 0.020806455984711647]","[0.5299084186553955, 0.49127981066703796, 0.0241535771638155]","[0.5100988745689392, 0.4967673718929291, 0.0402902290225029]","[0.5306330919265747, 0.4996512532234192, 0.025187980383634567]","[0.5572882294654846, 0.4996328353881836, 0.02139015682041645]","[0.5306330919265747, 0.4996512532234192, 0.025187980383634567]","[0.5631800293922424, 0.593662440776825, -0.017727484926581383]","[0.6122934222221375, 0.5886976718902588, -0.04539697244763374]","[0.6464868783950806, 0.5885844230651855, -0.04425430670380592]","[0.6932376027107239, 0.5930134654045105, -0.013661709614098072]","[0.6462827920913696, 0.589605450630188, -0.04713163897395134]","[0.6123273372650146, 0.5897473096847534, -0.04848887026309967]","[0.627765417098999, 0.4111292362213135, 0.025478236377239227]","[0.6277928352355957, 0.6718644499778748, -0.03804105147719383]"
"[0.7444072365760803, 0.49683254957199097, 0.04933905974030495]","[0.7249190807342529, 0.4912537932395935, 0.03166144713759422]","[0.6993832588195801, 0.4900274872779846, 0.026329245418310165]","[0.6732205748558044, 0.49640801548957825, 0.032905448228120804]","[0.697780430316925, 0.4998898208141327, 0.02693505957722664]","[0.7247599363327026, 0.49985846877098083, 0.03244561702013016]","[0.5815975666046143, 0.4960908889770508, 0.028905341401696205]","[0.5548621416091919, 0.48978039622306824, 0.020667903125286102]","[0.5295875072479248, 0.4911535084247589, 0.02391386404633522]","[0.5096928477287292, 0.4966370165348053, 0.039981644600629807]","[0.5302996039390564, 0.4995776414871216, 0.024932779371738434]","[0.5570273995399475, 0.4995872378349304, 0.0212280061095953]","[0.5302996039390564, 0.4995776414871216, 0.024932779371738434]","[0.5631398558616638, 0.5936421751976013, -0.018343418836593628]","[0.6122836470603943, 0.5885529518127441, -0.04574469476938248]","[0.6463025212287903, 0.5884819626808167, -0.04443158209323883]","[0.6926039457321167, 0.5931709408760071, -0.013708772137761116]","[0.646138072013855, 0.5896490812301636, -0.04717141389846802]","[0.6123064756393433, 0.5897479057312012, -0.04871690273284912]","[0.6279153823852539, 0.4112483859062195, 0.02586488611996174]","[0.6274531483650208, 0.67171311378479, -0.0381585918366909]"
"[0.7441335320472717, 0.49700790643692017, 0.05083739757537842]","[0.7247782945632935, 0.4913487434387207, 0.03306253254413605]","[0.6993352174758911, 0.4900270700454712, 0.027507906779646873]","[0.6731547117233276, 0.49629172682762146, 0.03382236137986183]","[0.6976274251937866, 0.4998700022697449, 0.02802266553044319]","[0.7245395183563232, 0.4999428689479828, 0.03375614807009697]","[0.5814694166183472, 0.49554529786109924, 0.02882622927427292]","[0.5547500252723694, 0.4891308546066284, 0.020408472046256065]","[0.5293577313423157, 0.4903755784034729, 0.02341664955019951]","[0.5090814232826233, 0.4957756996154785, 0.0392671599984169]","[0.5299381613731384, 0.49881136417388916, 0.02436867728829384]","[0.5568280816078186, 0.4989071488380432, 0.020917903631925583]","[0.5299381613731384, 0.49881136417388916, 0.02436867728829384]","[0.5618869662284851, 0.5933091044425964, -0.019365275278687477]","[0.6118021607398987, 0.5882178544998169, -0.046425607055425644]","[0.6459947228431702, 0.5882751941680908, -0.04473798722028732]","[0.6918147206306458, 0.5932897329330444, -0.013406624086201191]","[0.6457068920135498, 0.5896577835083008, -0.04742814972996712]","[0.611718475818634, 0.5896307229995728, -0.049407124519348145]","[0.6290606260299683, 0.4107361137866974, 0.026967106387019157]","[0.6257636547088623, 0.6719205379486084, -0.03910346329212189]"
"[0.7438657283782959, 0.49696433544158936, 0.05137554928660393]","[0.7245580554008484, 0.49117767810821533, 0.033471301198005676]","[0.6989895105361938, 0.4898277819156647, 0.02776777371764183]","[0.6727682948112488, 0.4962156414985657, 0.0339798629283905]","[0.6972890496253967, 0.4998237192630768, 0.028277037665247917]","[0.7242201566696167, 0.49993422627449036, 0.03415282070636749]","[0.5808446407318115, 0.49531620740890503, 0.028388114646077156]","[0.554094672203064, 0.4886825680732727, 0.01986085996031761]","[0.5286346077919006, 0.48989009857177734, 0.022750360891222954]","[0.5084189772605896, 0.49536851048469543, 0.03852716460824013]","[0.5292771458625793, 0.49850887060165405, 0.02370307594537735]","[0.5561521053314209, 0.49866238236427307, 0.020365187898278236]","[0.5292771458625793, 0.49850887060165405, 0.02370307594537735]","[0.5617905855178833, 0.5932774543762207, -0.01963353157043457]","[0.6116949319839478, 0.5883474349975586, -0.046444207429885864]","[0.6458031535148621, 0.5884078145027161, -0.044593144208192825]","[0.6914635300636292, 0.5932283997535706, -0.013135616667568684]","[0.6455720663070679, 0.5896680355072021, -0.047278642654418945]","[0.6116451621055603, 0.5896379351615906, -0.049425091594457626]","[0.6286709308624268, 0.41036897897720337, 0.026600096374750137]","[0.625068724155426, 0.6716165542602539, -0.03858334198594093]"
"[0.7431473731994629, 0.4965215027332306, 0.05125409737229347]","[0.7239091396331787, 0.49075281620025635, 0.03334202989935875]","[0.6982995271682739, 0.4894440472126007, 0.02761654369533062]","[0.6720766425132751, 0.4959205389022827, 0.03379753977060318]","[0.6965546607971191, 0.499489963054657, 0.02814924158155918]","[0.7234793305397034, 0.49955376982688904, 0.03405127674341202]","[0.5804985165596008, 0.49507150053977966, 0.02802254632115364]","[0.5537547469139099, 0.48837119340896606, 0.0194742139428854]","[0.528317928314209, 0.48958200216293335, 0.022320456802845]","[0.5081990957260132, 0.4950636625289917, 0.03803269937634468]","[0.5290700197219849, 0.49824202060699463, 0.023303385823965073]","[0.555876612663269, 0.4984093904495239, 0.020003626123070717]","[0.5290700197219849, 0.49824202060699463, 0.023303385823965073]","[0.5617237687110901, 0.5932483673095703, -0.019386043772101402]","[0.6115182042121887, 0.5882453322410583, -0.046206995844841]","[0.645584225654602, 0.5882525444030762, -0.04432707652449608]","[0.6911399364471436, 0.5929790139198303, -0.012727594934403896]","[0.6454445719718933, 0.5896183252334595, -0.04685831815004349]","[0.6115404367446899, 0.589646577835083, -0.04903220385313034]","[0.6279817819595337, 0.41040709614753723, 0.02586859092116356]","[0.6250376105308533, 0.6714348793029785, -0.03779223933815956]"
"[0.7428486943244934, 0.4962606430053711, 0.052202630788087845]","[0.7237019538879395, 0.49038177728652954, 0.03422090411186218]","[0.6980168223381042, 0.48909181356430054, 0.02837059088051319]","[0.6717866063117981, 0.4957505464553833, 0.034387461841106415]","[0.6963467001914978, 0.49933406710624695, 0.02881116047501564]","[0.7232662439346313, 0.499377578496933, 0.03482683375477791]","[0.5799312591552734, 0.4948500096797943, 0.028100840747356415]","[0.5530903935432434, 0.4879569411277771, 0.019483322277665138]","[0.5274869203567505, 0.4891341030597687, 0.022208724170923233]","[0.5072426199913025, 0.49469631910324097, 0.03782686963677406]","[0.5282548666000366, 0.49796605110168457, 0.023116828873753548]","[0.5551846623420715, 0.4981639087200165, 0.019927609711885452]","[0.5282548666000366, 0.49796605110168457, 0.023116828873753548]","[0.5611101388931274, 0.5930061936378479, -0.020164435729384422]","[0.6112269759178162, 0.5879404544830322, -0.04679078981280327]","[0.6452803611755371, 0.5879860520362854, -0.04469067230820656]","[0.6904007792472839, 0.5928871631622314, -0.012784797698259354]","[0.6451088190078735, 0.5895435810089111, -0.04714358225464821]","[0.6111811399459839, 0.5895387530326843, -0.049558982253074646]","[0.6277214288711548, 0.41015926003456116, 0.026602957397699356]","[0.6245216727256775, 0.6711530685424805, -0.03829605132341385]"
"[0.7425022721290588, 0.49613678455352783, 0.05312700569629669]","[0.7235281467437744, 0.4902149736881256, 0.03504866361618042]","[0.6979020833969116, 0.4889075756072998, 0.02905457839369774]","[0.6717138290405273, 0.49564704298973083, 0.034866683185100555]","[0.696289598941803, 0.49924159049987793, 0.02942637726664543]","[0.7231209874153137, 0.4992656111717224, 0.0356023795902729]","[0.5802128314971924, 0.49475646018981934, 0.02787867560982704]","[0.5532582402229309, 0.4877791106700897, 0.019123777747154236]","[0.5276045203208923, 0.48898398876190186, 0.021665798500180244]","[0.5073185563087463, 0.4946061670780182, 0.03715885803103447]","[0.5284284949302673, 0.4978969693183899, 0.02256982959806919]","[0.5554088950157166, 0.49808475375175476, 0.01955235004425049]","[0.5284284949302673, 0.4978969693183899, 0.02256982959806919]","[0.5615832209587097, 0.5929995775222778, -0.020828325301408768]","[0.6118576526641846, 0.5879014730453491, -0.04705382138490677]","[0.6458138227462769, 0.5879426002502441, -0.044671688228845596]","[0.6904848217964172, 0.592868447303772, -0.012550435960292816]","[0.6456920504570007, 0.5896062254905701, -0.047092240303754807]","[0.6118499636650085, 0.5896144509315491, -0.04979156330227852]","[0.6277992725372314, 0.41009992361068726, 0.02701929397881031]","[0.6252181529998779, 0.6709651350975037, -0.038524579256772995]"
"[0.7417626976966858, 0.4961315393447876, 0.053781162947416306]","[0.7229699492454529, 0.4901713728904724, 0.03553228825330734]","[0.6973890066146851, 0.48878929018974304, 0.029366591945290565]","[0.6711663603782654, 0.4955118000507355, 0.03508954867720604]","[0.6957777738571167, 0.4991641640663147, 0.02978697419166565]","[0.7225477695465088, 0.499206006526947, 0.03612523525953293]","[0.5796316266059875, 0.49446922540664673, 0.027471521869301796]","[0.552513062953949, 0.4873950481414795, 0.018503248691558838]","[0.5267010927200317, 0.48857933282852173, 0.020905233919620514]","[0.5062909126281738, 0.4942147433757782, 0.03635963797569275]","[0.5275456309318542, 0.4975874125957489, 0.021865908056497574]","[0.5546820163726807, 0.4977971911430359, 0.019005337730050087]","[0.5275456309318542, 0.4975874125957489, 0.021865908056497574]","[0.5609906911849976, 0.5929501056671143, -0.021210674196481705]","[0.611757218837738, 0.5878008604049683, -0.04717760160565376]","[0.6456527709960938, 0.5878469347953796, -0.04451711103320122]","[0.6899312138557434, 0.592843770980835, -0.012032518163323402]","[0.6455563306808472, 0.5896071195602417, -0.04683765396475792]","[0.6116980910301208, 0.5896058678627014, -0.04985084384679794]","[0.6278366446495056, 0.40983080863952637, 0.026700178161263466]","[0.6244118213653564, 0.6709470748901367, -0.03802347555756569]"
"[0.7405917644500732, 0.496228963136673, 0.05431748554110527]","[0.7219569087028503, 0.49026256799697876, 0.03605436161160469]","[0.6965609788894653, 0.4888751804828644, 0.02978767268359661]","[0.6704675555229187, 0.49561527371406555, 0.035336077213287354]","[0.69499671459198, 0.49926796555519104, 0.03018665872514248]","[0.7215889692306519, 0.49927353858947754, 0.03662966564297676]","[0.5799247026443481, 0.49456533789634705, 0.02711201272904873]","[0.5529191493988037, 0.4874807298183441, 0.01805955357849598]","[0.527326226234436, 0.4887065291404724, 0.0202962476760149]","[0.5070276856422424, 0.49434396624565125, 0.03555928170681]","[0.528128445148468, 0.4976576864719391, 0.02126365341246128]","[0.5550760626792908, 0.4978938400745392, 0.01854684017598629]","[0.528128445148468, 0.4976576864719391, 0.02126365341246128]","[0.5609369874000549, 0.5929074287414551, -0.021348675712943077]","[0.6118189692497253, 0.5877504348754883, -0.047059912234544754]","[0.6457684636116028, 0.5877935886383057, -0.04420636594295502]","[0.6899124383926392, 0.5927606225013733, -0.011511066928505898]","[0.6456447243690491, 0.5895394086837769, -0.04650921747088432]","[0.6118132472038269, 0.5895503163337708, -0.04971790686249733]","[0.6274047493934631, 0.4098894000053406, 0.026890911161899567]","[0.6245567798614502, 0.670549750328064, -0.0384693443775177]"
"[0.7399296760559082, 0.496399849653244, 0.054671138525009155]","[0.7213827967643738, 0.4904789328575134, 0.03632666915655136]","[0.6960503458976746, 0.4890608787536621, 0.029974987730383873]","[0.6699128746986389, 0.4957527816295624, 0.035462453961372375]","[0.6944637298583984, 0.49946093559265137, 0.030378319323062897]","[0.7210604548454285, 0.499454528093338, 0.036906491965055466]","[0.5795737504959106, 0.49457311630249023, 0.026946624740958214]","[0.552496075630188, 0.48745864629745483, 0.017807206138968468]","[0.5268313884735107, 0.4886476993560791, 0.019993267953395844]","[0.5064553022384644, 0.49423956871032715, 0.035235751420259476]","[0.5276109576225281, 0.4976526200771332, 0.02095288783311844]","[0.5546389818191528, 0.4979218542575836, 0.018329139798879623]","[0.5276109576225281, 0.4976526200771332, 0.02095288783311844]","[0.5610427856445312, 0.5929772853851318, -0.021745232865214348]","[0.6117740869522095, 0.5877382755279541, -0.04712829366326332]","[0.6455373167991638, 0.5877487659454346, -0.04416447877883911]","[0.6893587112426758, 0.5927186012268066, -0.011499930173158646]","[0.6455003023147583, 0.5895816087722778, -0.046331144869327545]","[0.6118376851081848, 0.5896245241165161, -0.04965412616729736]","[0.6271993517875671, 0.4099297523498535, 0.026936080306768417]","[0.624646008014679, 0.6704599857330322, -0.038407668471336365]"
"[0.7393218278884888, 0.4965369701385498, 0.05470056086778641]","[0.7208622694015503, 0.4906351864337921, 0.03629067912697792]","[0.6955797076225281, 0.48919937014579773, 0.029837651178240776]","[0.669518232345581, 0.4958617687225342, 0.03524899482727051]","[0.6939550638198853, 0.499552458524704, 0.03028770722448826]","[0.7204834818840027, 0.4995570182800293, 0.03692016005516052]","[0.5794557929039001, 0.4946332573890686, 0.02629215456545353]","[0.5524043440818787, 0.48751288652420044, 0.01705288514494896]","[0.5267887115478516, 0.48871612548828125, 0.019123459234833717]","[0.5064666271209717, 0.494290292263031, 0.03429145738482475]","[0.5276545286178589, 0.49768325686454773, 0.020158445462584496]","[0.5546182990074158, 0.4979618787765503, 0.017634332180023193]","[0.5276545286178589, 0.49768325686454773, 0.020158445462584496]","[0.56090247631073, 0.5929337739944458, -0.02151794359087944]","[0.6116636991500854, 0.5879023671150208, -0.046680107712745667]","[0.6453214883804321, 0.5878965854644775, -0.043581996113061905]","[0.6890859007835388, 0.5926241278648376, -0.010840900242328644]","[0.6453371047973633, 0.5895108580589294, -0.04573018103837967]","[0.6117954850196838, 0.5895750522613525, -0.04919780045747757]","[0.6269389390945435, 0.410105437040329, 0.025900546461343765]","[0.6245446801185608, 0.6703511476516724, -0.03758906200528145]"
"[0.7383259534835815, 0.49750375747680664, 0.056552302092313766]","[0.7199927568435669, 0.49138954281806946, 0.03812544792890549]","[0.694800853729248, 0.4898626506328583, 0.03155889734625816]","[0.6687562465667725, 0.49662142992019653, 0.03661860525608063]","[0.6933730840682983, 0.5004885196685791, 0.03173264116048813]","[0.7198323011398315, 0.5005286335945129, 0.03851158544421196]","[0.5790373682975769, 0.4952176511287689, 0.02700316347181797]","[0.5519490242004395, 0.48786497116088867, 0.01779383234679699]","[0.5262007117271423, 0.48900917172431946, 0.01967422291636467]","[0.5057066679000854, 0.49476444721221924, 0.03464042767882347]","[0.5269281268119812, 0.49833428859710693, 0.02048669382929802]","[0.5540493726730347, 0.49863100051879883, 0.018133200705051422]","[0.5269281268119812, 0.49833428859710693, 0.02048669382929802]","[0.5608325600624084, 0.5931673049926758, -0.023171938955783844]","[0.6120824217796326, 0.5880672931671143, -0.047836340963840485]","[0.6458556056022644, 0.5880853533744812, -0.04445544630289078]","[0.6895328164100647, 0.5929782390594482, -0.011526813730597496]","[0.6460480093955994, 0.5895814299583435, -0.046906474977731705]","[0.6124603748321533, 0.5896217823028564, -0.05065548047423363]","[0.626535177230835, 0.41034501791000366, 0.029033631086349487]","[0.6253502368927002, 0.67046719789505, -0.0407542958855629]"
