left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6951967477798462, 0.34444674849510193, 0.07012946158647537]","[0.6809749007225037, 0.33848103880882263, 0.048644740134477615]","[0.6559504270553589, 0.3375615179538727, 0.037318743765354156]","[0.6323437690734863, 0.3453468978404999, 0.03833469748497009]","[0.6547096371650696, 0.3493719696998596, 0.038296911865472794]","[0.6794565916061401, 0.3494778275489807, 0.04971250891685486]","[0.5428520441055298, 0.34470853209495544, 0.008074987679719925]","[0.5150003433227539, 0.336172491312027, -0.005601040553301573]","[0.4874027371406555, 0.33741581439971924, -0.008439544588327408]","[0.4661034643650055, 0.3438239097595215, 0.002988863503560424]","[0.49043068289756775, 0.3491109311580658, -0.00642039068043232]","[0.5186047554016113, 0.348772794008255, -0.0039686476811766624]","[0.49043068289756775, 0.3491109311580658, -0.00642039068043232]","[0.5394323468208313, 0.44954168796539307, -0.03109322115778923]","[0.5896605849266052, 0.44448262453079224, -0.04242843762040138]","[0.6156672835350037, 0.44391345977783203, -0.032885417342185974]","[0.6454078555107117, 0.446647971868515, 0.003027103142812848]","[0.6166857481002808, 0.4454175531864166, -0.03196217492222786]","[0.5887236595153809, 0.4461093544960022, -0.042212024331092834]","[0.5942859649658203, 0.26155245304107666, 0.010247958824038506]","[0.5934820175170898, 0.5189366936683655, -0.014440502040088177]"
"[0.6947486400604248, 0.344414085149765, 0.06920351088047028]","[0.6804909110069275, 0.3385823965072632, 0.04781992360949516]","[0.6556111574172974, 0.337629109621048, 0.03661438450217247]","[0.6321401596069336, 0.34521248936653137, 0.03775867074728012]","[0.6542847752571106, 0.3491971492767334, 0.03767964988946915]","[0.6789130568504333, 0.34931299090385437, 0.049013227224349976]","[0.5431114435195923, 0.3445594310760498, 0.007883749902248383]","[0.5154123902320862, 0.33619263768196106, -0.005758735351264477]","[0.4879903495311737, 0.33743903040885925, -0.008534585125744343]","[0.46683311462402344, 0.3437176048755646, 0.0029060279484838247]","[0.49105608463287354, 0.34893494844436646, -0.006432435940951109]","[0.5190808176994324, 0.34859341382980347, -0.004040450323373079]","[0.49105608463287354, 0.34893494844436646, -0.006432435940951109]","[0.5397639870643616, 0.44966018199920654, -0.030413443222641945]","[0.5896708369255066, 0.4446926712989807, -0.041840456426143646]","[0.6155543327331543, 0.44409602880477905, -0.03242821991443634]","[0.6454214453697205, 0.44666963815689087, 0.003260911675170064]","[0.6166126132011414, 0.4454946517944336, -0.031509652733802795]","[0.5887477397918701, 0.44621363282203674, -0.041630491614341736]","[0.5943837761878967, 0.26179009675979614, 0.009335103444755077]","[0.5934373140335083, 0.5190992951393127, -0.013518386520445347]"
"[0.695087730884552, 0.3443250060081482, 0.06941422820091248]","[0.6808043122291565, 0.3384703993797302, 0.04800957068800926]","[0.6559314131736755, 0.3375636637210846, 0.03675056993961334]","[0.632593035697937, 0.34519273042678833, 0.037825629115104675]","[0.654697060585022, 0.3492153286933899, 0.03779551759362221]","[0.67933189868927, 0.3493373394012451, 0.049164921045303345]","[0.5432652831077576, 0.3446155786514282, 0.007774909492582083]","[0.5155293941497803, 0.3362693190574646, -0.0058821747079491615]","[0.48803016543388367, 0.33753177523612976, -0.008677876554429531]","[0.46673521399497986, 0.3438420295715332, 0.002728675724938512]","[0.49109625816345215, 0.34911683201789856, -0.006588888354599476]","[0.519217848777771, 0.348724901676178, -0.004177907947450876]","[0.49109625816345215, 0.34911683201789856, -0.006588888354599476]","[0.5400277376174927, 0.4496624171733856, -0.030614765360951424]","[0.5900306701660156, 0.4445752799510956, -0.04194068908691406]","[0.6158758997917175, 0.44397056102752686, -0.03248957172036171]","[0.6454368829727173, 0.4466543197631836, 0.0032159422989934683]","[0.6169079542160034, 0.44550830125808716, -0.031462159007787704]","[0.5890634059906006, 0.4462462365627289, -0.04163070768117905]","[0.5946740508079529, 0.2616133391857147, 0.0094734663143754]","[0.5934867858886719, 0.5188811421394348, -0.013478055596351624]"
"[0.6952832341194153, 0.3444349765777588, 0.06916812062263489]","[0.6811004281044006, 0.33851468563079834, 0.047834187746047974]","[0.6561918258666992, 0.33757391571998596, 0.036664459854364395]","[0.6327360272407532, 0.3453286290168762, 0.037768807262182236]","[0.6548733115196228, 0.34928327798843384, 0.037680402398109436]","[0.6794793009757996, 0.34937238693237305, 0.04900474473834038]","[0.5437335968017578, 0.34468600153923035, 0.007908519357442856]","[0.5160297751426697, 0.3361707031726837, -0.005709116347134113]","[0.488579660654068, 0.3374098837375641, -0.008496817201375961]","[0.4674903154373169, 0.3437802791595459, 0.002887860406190157]","[0.49175047874450684, 0.34902697801589966, -0.006429126486182213]","[0.5197356343269348, 0.3486954867839813, -0.0040341941639781]","[0.49175047874450684, 0.34902697801589966, -0.006429126486182213]","[0.5409210920333862, 0.44967398047447205, -0.030501574277877808]","[0.5905723571777344, 0.44471362233161926, -0.04177771881222725]","[0.616305410861969, 0.4441194236278534, -0.03236561641097069]","[0.6459795832633972, 0.44671887159347534, 0.003134645288810134]","[0.6174095869064331, 0.44559428095817566, -0.03146076574921608]","[0.589682400226593, 0.4463077485561371, -0.04156580567359924]","[0.5948454737663269, 0.26200711727142334, 0.009310824796557426]","[0.5944311618804932, 0.519041121006012, -0.013396519236266613]"
"[0.695569634437561, 0.3442174792289734, 0.06916914880275726]","[0.6813618540763855, 0.3383249044418335, 0.04780398681759834]","[0.6564539670944214, 0.33743926882743835, 0.03660731390118599]","[0.6331050395965576, 0.34520411491394043, 0.0376979298889637]","[0.6551844477653503, 0.3491654396057129, 0.03765412047505379]","[0.6798258423805237, 0.34924641251564026, 0.04898792877793312]","[0.5440523028373718, 0.3447549343109131, 0.007750159129500389]","[0.51627516746521, 0.3363715410232544, -0.005879144184291363]","[0.4888112545013428, 0.33766770362854004, -0.00867576152086258]","[0.4676620364189148, 0.3440438210964203, 0.002712303539738059]","[0.49203747510910034, 0.3492671847343445, -0.006582938134670258]","[0.5200880169868469, 0.34885892271995544, -0.004191988613456488]","[0.49203747510910034, 0.3492671847343445, -0.006582938134670258]","[0.5406574606895447, 0.4497779309749603, -0.03030245378613472]","[0.5906843543052673, 0.4448164105415344, -0.04158823564648628]","[0.6165539622306824, 0.44419774413108826, -0.03217892348766327]","[0.6462862491607666, 0.4467366337776184, 0.003390612080693245]","[0.6176122426986694, 0.4455832242965698, -0.03132146596908569]","[0.5897786617279053, 0.44633567333221436, -0.041412267833948135]","[0.5950536727905273, 0.26189476251602173, 0.00906506646424532]","[0.594473659992218, 0.5190111994743347, -0.013401571661233902]"
"[0.6967581510543823, 0.3443816006183624, 0.06914660334587097]","[0.682555615901947, 0.33839380741119385, 0.04771389067173004]","[0.6574481129646301, 0.3374764919281006, 0.036546096205711365]","[0.6338963508605957, 0.3453538119792938, 0.03769437596201897]","[0.6560983657836914, 0.3493117690086365, 0.03758294880390167]","[0.6808767318725586, 0.3493932783603668, 0.04892284423112869]","[0.5444228053092957, 0.3448217511177063, 0.007845754735171795]","[0.5165123343467712, 0.3362453877925873, -0.005806317087262869]","[0.48887330293655396, 0.3374949097633362, -0.008564082905650139]","[0.46774566173553467, 0.34394171833992004, 0.002917175181210041]","[0.49217548966407776, 0.3492099642753601, -0.006460955832153559]","[0.5203303694725037, 0.3488592803478241, -0.004116611089557409]","[0.49217548966407776, 0.3492099642753601, -0.006460955832153559]","[0.5409523844718933, 0.4497334957122803, -0.030183088034391403]","[0.5911363363265991, 0.44492843747138977, -0.04162110015749931]","[0.6171539425849915, 0.44434061646461487, -0.03221132606267929]","[0.6471206545829773, 0.44681110978126526, 0.003433658042922616]","[0.6182156801223755, 0.4456776976585388, -0.03141428157687187]","[0.5902403593063354, 0.4463890790939331, -0.041490714997053146]","[0.5959773063659668, 0.2621927261352539, 0.008664505556225777]","[0.5947954058647156, 0.5191969275474548, -0.01303182914853096]"
"[0.6965697407722473, 0.34419703483581543, 0.06925080716609955]","[0.6823512315750122, 0.33833470940589905, 0.04786450043320656]","[0.6573686599731445, 0.3374839425086975, 0.03663432225584984]","[0.6340302228927612, 0.3452245593070984, 0.03771480172872543]","[0.6560845375061035, 0.34919634461402893, 0.0377066507935524]","[0.6807736158370972, 0.34930112957954407, 0.04906168580055237]","[0.5446091294288635, 0.3447960317134857, 0.007610405329614878]","[0.5168423652648926, 0.336465448141098, -0.0060563599690794945]","[0.4893055558204651, 0.337727427482605, -0.008870943449437618]","[0.46805739402770996, 0.344043105840683, 0.0024772740434855223]","[0.4925863742828369, 0.3493056893348694, -0.006764216348528862]","[0.5206859111785889, 0.34888190031051636, -0.004371063783764839]","[0.4925863742828369, 0.3493056893348694, -0.006764216348528862]","[0.5411487817764282, 0.4497385621070862, -0.030345872044563293]","[0.5911789536476135, 0.4448032081127167, -0.04151826724410057]","[0.6170401573181152, 0.44423601031303406, -0.032098282128572464]","[0.6465943455696106, 0.4468836784362793, 0.0034278209786862135]","[0.6181155443191528, 0.4456419050693512, -0.031206276267766953]","[0.5902869701385498, 0.44635310769081116, -0.04130106046795845]","[0.5961865782737732, 0.2621258497238159, 0.00878970604389906]","[0.5944413542747498, 0.5188280344009399, -0.012926074676215649]"
"[0.6973384022712708, 0.34452250599861145, 0.06926620006561279]","[0.6830939650535583, 0.33855345845222473, 0.04776040464639664]","[0.6579271554946899, 0.33765989542007446, 0.03652306646108627]","[0.6342285871505737, 0.3455606698989868, 0.03768407180905342]","[0.6566116809844971, 0.34954115748405457, 0.03757788985967636]","[0.6814594268798828, 0.3496060073375702, 0.04892805591225624]","[0.5446138978004456, 0.3450418710708618, 0.007799152750521898]","[0.5166196823120117, 0.3364581763744354, -0.005887167528271675]","[0.48894113302230835, 0.3377041816711426, -0.008583671413362026]","[0.46778619289398193, 0.34413594007492065, 0.0029605368617922068]","[0.4921737313270569, 0.3494472801685333, -0.006520047318190336]","[0.5203863978385925, 0.34910649061203003, -0.004180722404271364]","[0.4921737313270569, 0.3494472801685333, -0.006520047318190336]","[0.5417197942733765, 0.4496816098690033, -0.0304475799202919]","[0.5914981365203857, 0.4448452889919281, -0.04183671250939369]","[0.6174083948135376, 0.4442676305770874, -0.032429780811071396]","[0.6472246646881104, 0.44680255651474, 0.0031417463906109333]","[0.6185661554336548, 0.4458061456680298, -0.03150860592722893]","[0.5906520485877991, 0.4465031027793884, -0.04156671091914177]","[0.5960670113563538, 0.2622438669204712, 0.008870089426636696]","[0.5953083038330078, 0.5187352895736694, -0.012932629324495792]"
"[0.6982728242874146, 0.3446026146411896, 0.06900666654109955]","[0.6838688850402832, 0.33874741196632385, 0.04744458943605423]","[0.6586623191833496, 0.3379129469394684, 0.03617989271879196]","[0.6349599361419678, 0.3456529676914215, 0.03741565719246864]","[0.6574215292930603, 0.349705308675766, 0.037314604967832565]","[0.6823761463165283, 0.34978923201560974, 0.04863655939698219]","[0.5447732210159302, 0.3451394736766815, 0.007666602730751038]","[0.5167500972747803, 0.33674532175064087, -0.006017857231199741]","[0.48905521631240845, 0.3379654288291931, -0.00862542912364006]","[0.4677684009075165, 0.34426429867744446, 0.003013397566974163]","[0.4921179413795471, 0.34964415431022644, -0.006533391308039427]","[0.5204331278800964, 0.349283903837204, -0.004251283127814531]","[0.4921179413795471, 0.34964415431022644, -0.006533391308039427]","[0.5417992472648621, 0.4497053921222687, -0.030335476621985435]","[0.5914964079856873, 0.4447985887527466, -0.04177594184875488]","[0.6173156499862671, 0.44423407316207886, -0.03246030956506729]","[0.6471341252326965, 0.4468868374824524, 0.002980730962008238]","[0.6184460520744324, 0.4457767605781555, -0.03139850124716759]","[0.590569257736206, 0.4464660882949829, -0.041368868201971054]","[0.5965822339057922, 0.2620795965194702, 0.00854675192385912]","[0.5948845148086548, 0.5186094641685486, -0.012527436017990112]"
"[0.6987847089767456, 0.3446388244628906, 0.06897743046283722]","[0.6843592524528503, 0.3388252854347229, 0.047327492386102676]","[0.659106969833374, 0.337965190410614, 0.03603038191795349]","[0.6353346705436707, 0.3455883860588074, 0.03730941563844681]","[0.6577887535095215, 0.3496394753456116, 0.037223875522613525]","[0.6828076243400574, 0.349764883518219, 0.04857270419597626]","[0.5448870658874512, 0.3449645936489105, 0.0075319139286875725]","[0.5168243050575256, 0.33661577105522156, -0.0062131816521286964]","[0.4890730082988739, 0.3378046154975891, -0.008819065056741238]","[0.46773767471313477, 0.3440364599227905, 0.002884538611397147]","[0.49212726950645447, 0.34942618012428284, -0.006664259359240532]","[0.5204989314079285, 0.34907183051109314, -0.00437930878251791]","[0.49212726950645447, 0.34942618012428284, -0.006664259359240532]","[0.5417070388793945, 0.44959506392478943, -0.030121197924017906]","[0.5915462374687195, 0.4447629153728485, -0.0416802354156971]","[0.6174333691596985, 0.44420668482780457, -0.03234395384788513]","[0.6473952531814575, 0.44680920243263245, 0.0032406228128820658]","[0.6185376644134521, 0.44572383165359497, -0.03126665949821472]","[0.5905821323394775, 0.44639840722084045, -0.04125741869211197]","[0.597165048122406, 0.2620553970336914, 0.008019562810659409]","[0.5946342349052429, 0.5187495946884155, -0.0120718227699399]"
"[0.6988570094108582, 0.3446875512599945, 0.06878027319908142]","[0.6844549179077148, 0.33891773223876953, 0.04713064804673195]","[0.6592068672180176, 0.33805686235427856, 0.035835664719343185]","[0.6354783773422241, 0.3455810248851776, 0.03715745359659195]","[0.6578658819198608, 0.3496512770652771, 0.037070754915475845]","[0.6828606128692627, 0.3498193919658661, 0.04839836061000824]","[0.5448837280273438, 0.3448772430419922, 0.0074294437654316425]","[0.5168712139129639, 0.33655744791030884, -0.006321496795862913]","[0.4891025125980377, 0.33770811557769775, -0.008922234177589417]","[0.46775421500205994, 0.34387022256851196, 0.0028146528638899326]","[0.49214887619018555, 0.34929996728897095, -0.006727483123540878]","[0.5205228924751282, 0.3489580452442169, -0.0044586071744561195]","[0.49214887619018555, 0.34929996728897095, -0.006727483123540878]","[0.5417160987854004, 0.4496055841445923, -0.030015433207154274]","[0.5914555191993713, 0.44482141733169556, -0.04154941812157631]","[0.6171765327453613, 0.4442868232727051, -0.032257501035928726]","[0.6470164060592651, 0.44689851999282837, 0.00318793673068285]","[0.6182831525802612, 0.44578468799591064, -0.031137317419052124]","[0.5904179215431213, 0.4464421570301056, -0.041091278195381165]","[0.5974792838096619, 0.2622467279434204, 0.00771871954202652]","[0.5939877033233643, 0.5187276005744934, -0.011577868834137917]"
"[0.6986867189407349, 0.3448321223258972, 0.06864931434392929]","[0.6842176914215088, 0.3390274941921234, 0.047117624431848526]","[0.6589867472648621, 0.338154137134552, 0.035933058708906174]","[0.6352611184120178, 0.3456650972366333, 0.037294987589120865]","[0.6576867699623108, 0.34978747367858887, 0.03709879145026207]","[0.6826764345169067, 0.34996914863586426, 0.04832746461033821]","[0.5446758270263672, 0.3449140191078186, 0.007962224073708057]","[0.5167678594589233, 0.3365880846977234, -0.005640001036226749]","[0.48906558752059937, 0.33772778511047363, -0.0081692049279809]","[0.4677523672580719, 0.34390756487846375, 0.003582354635000229]","[0.49200326204299927, 0.34935006499290466, -0.006057101301848888]","[0.5203237533569336, 0.3490244150161743, -0.003867433173581958]","[0.49200326204299927, 0.34935006499290466, -0.006057101301848888]","[0.5416474938392639, 0.44977006316185, -0.030252868309617043]","[0.5911571383476257, 0.4449256956577301, -0.04179791733622551]","[0.6167633533477783, 0.44440382719039917, -0.032652586698532104]","[0.6467143297195435, 0.4471262991428375, 0.0024574066046625376]","[0.6178703904151917, 0.44590190052986145, -0.03161877393722534]","[0.5900624990463257, 0.4465397000312805, -0.04142846167087555]","[0.5971078872680664, 0.2622646689414978, 0.00873264204710722]","[0.5937241315841675, 0.5188606381416321, -0.01250564493238926]"
"[0.6985741853713989, 0.3449021875858307, 0.06879795342683792]","[0.6841363906860352, 0.33908164501190186, 0.047294192016124725]","[0.6589692234992981, 0.3382047116756439, 0.036097776144742966]","[0.6353185176849365, 0.34567469358444214, 0.03741001337766647]","[0.6576700210571289, 0.34984537959098816, 0.037236135452985764]","[0.6826074123382568, 0.35005584359169006, 0.048478979617357254]","[0.544802725315094, 0.3448490798473358, 0.007963990792632103]","[0.5169847011566162, 0.33651790022850037, -0.005620492156594992]","[0.4893048405647278, 0.33762723207473755, -0.008191602304577827]","[0.46795400977134705, 0.3437899947166443, 0.003502058098092675]","[0.492204487323761, 0.34927475452423096, -0.006094121374189854]","[0.5204983353614807, 0.3489665687084198, -0.0038790900725871325]","[0.492204487323761, 0.34927475452423096, -0.006094121374189854]","[0.5415482521057129, 0.44976571202278137, -0.030343156307935715]","[0.5911566019058228, 0.4449601173400879, -0.04184795916080475]","[0.616752028465271, 0.444469690322876, -0.03268608823418617]","[0.6467064619064331, 0.44723376631736755, 0.002400909084826708]","[0.6178343296051025, 0.4459204077720642, -0.031684182584285736]","[0.5900222659111023, 0.446530282497406, -0.041515886783599854]","[0.5973950624465942, 0.262302041053772, 0.009045522660017014]","[0.5933172702789307, 0.5189218521118164, -0.01277416292577982]"
"[0.6984655857086182, 0.34494999051094055, 0.06880044937133789]","[0.6839994192123413, 0.339115709066391, 0.047310322523117065]","[0.6588116884231567, 0.3382258713245392, 0.03614279255270958]","[0.6351127624511719, 0.34567832946777344, 0.03748178109526634]","[0.6575057506561279, 0.3498702645301819, 0.03726622089743614]","[0.6824741363525391, 0.35009336471557617, 0.04847608134150505]","[0.5445501804351807, 0.3448486030101776, 0.0081735635176301]","[0.5167220234870911, 0.3365385830402374, -0.005377574823796749]","[0.4890275001525879, 0.33766400814056396, -0.007917352020740509]","[0.4676673412322998, 0.34383609890937805, 0.0038122967816889286]","[0.4918972849845886, 0.349297434091568, -0.005839014891535044]","[0.5202178359031677, 0.34898632764816284, -0.003658456029370427]","[0.4918972849845886, 0.349297434091568, -0.005839014891535044]","[0.5411351323127747, 0.44995203614234924, -0.03040349669754505]","[0.5908218622207642, 0.44509679079055786, -0.042018529027700424]","[0.6164537668228149, 0.4446125626564026, -0.032899193465709686]","[0.6465306878089905, 0.4474415183067322, 0.002190853701904416]","[0.6175099611282349, 0.446100652217865, -0.031883373856544495]","[0.5896143913269043, 0.4467036724090576, -0.04167554900050163]","[0.5970155596733093, 0.2623595595359802, 0.00945902056992054]","[0.5930251479148865, 0.5191249847412109, -0.01310745906084776]"
"[0.6984648704528809, 0.3449479639530182, 0.06894425302743912]","[0.6840139627456665, 0.3391190469264984, 0.04744282737374306]","[0.6588510870933533, 0.338223397731781, 0.03625602647662163]","[0.6351922750473022, 0.34563079476356506, 0.03757090866565704]","[0.6575358510017395, 0.3498447835445404, 0.03737398236989975]","[0.6824880838394165, 0.3500853478908539, 0.04861068353056908]","[0.5446804761886597, 0.34479179978370667, 0.008154901675879955]","[0.5168843865394592, 0.33652910590171814, -0.005407602526247501]","[0.4892059564590454, 0.3376639783382416, -0.007976990193128586]","[0.46782708168029785, 0.343818724155426, 0.003722200635820627]","[0.4920741021633148, 0.34926727414131165, -0.005893627647310495]","[0.5203871130943298, 0.34894514083862305, -0.003702866844832897]","[0.4920741021633148, 0.34926727414131165, -0.005893627647310495]","[0.5410274863243103, 0.45000970363616943, -0.030413756147027016]","[0.5908507108688354, 0.4451596140861511, -0.042021241039037704]","[0.6165235042572021, 0.44468212127685547, -0.03288686275482178]","[0.6466463208198547, 0.4475059509277344, 0.002247123047709465]","[0.6175621747970581, 0.4460996687412262, -0.031875770539045334]","[0.5896327495574951, 0.44670236110687256, -0.04168315231800079]","[0.5972425937652588, 0.26235872507095337, 0.009565788321197033]","[0.59283047914505, 0.5191439986228943, -0.013240145519375801]"
"[0.6984595656394958, 0.3449193239212036, 0.06903530657291412]","[0.6840107440948486, 0.3390798568725586, 0.04751919209957123]","[0.6588271856307983, 0.338187038898468, 0.03631129488348961]","[0.6351279616355896, 0.3456244170665741, 0.037617892026901245]","[0.6575157046318054, 0.34983664751052856, 0.03742742910981178]","[0.6824920177459717, 0.35006558895111084, 0.048680130392313004]","[0.544632077217102, 0.3448202311992645, 0.008147815242409706]","[0.5168094635009766, 0.33655646443367004, -0.005429008509963751]","[0.489128440618515, 0.3377094864845276, -0.008002466522157192]","[0.46775221824645996, 0.3438832759857178, 0.0036887323949486017]","[0.49200400710105896, 0.3493175804615021, -0.005929576698690653]","[0.5203273892402649, 0.34898513555526733, -0.0037262404803186655]","[0.49200400710105896, 0.3493175804615021, -0.005929576698690653]","[0.5411459803581238, 0.44997790455818176, -0.030509157106280327]","[0.5909581184387207, 0.4451024532318115, -0.04206473380327225]","[0.6166219115257263, 0.4446193277835846, -0.03291027247905731]","[0.6467127799987793, 0.44745123386383057, 0.0022398470900952816]","[0.6176475286483765, 0.44605010747909546, -0.0319126695394516]","[0.5897329449653625, 0.4466586709022522, -0.04173614829778671]","[0.5970213413238525, 0.262347936630249, 0.009584028273820877]","[0.5931131839752197, 0.5191707611083984, -0.013287224806845188]"
"[0.6985539197921753, 0.3449333906173706, 0.06913021206855774]","[0.6841229200363159, 0.33908790349960327, 0.04757947102189064]","[0.6589099168777466, 0.33820825815200806, 0.03633333370089531]","[0.635211706161499, 0.3456973433494568, 0.03761770576238632]","[0.6575993299484253, 0.3498838543891907, 0.037458039820194244]","[0.6825819611549377, 0.35009700059890747, 0.0487455353140831]","[0.5446276068687439, 0.34491392970085144, 0.00800431240350008]","[0.51677405834198, 0.33660489320755005, -0.005615784786641598]","[0.48905426263809204, 0.33775457739830017, -0.008213791064918041]","[0.46767163276672363, 0.34394747018814087, 0.0034723717253655195]","[0.49196657538414, 0.34939107298851013, -0.006125196348875761]","[0.5203104615211487, 0.34906235337257385, -0.003900627139955759]","[0.49196657538414, 0.34939107298851013, -0.006125196348875761]","[0.5411842465400696, 0.4500074088573456, -0.030491657555103302]","[0.5910384058952332, 0.44517946243286133, -0.041999995708465576]","[0.6167312264442444, 0.444688618183136, -0.03279772028326988]","[0.6468009352684021, 0.44745445251464844, 0.0024322792887687683]","[0.6177718639373779, 0.44605356454849243, -0.031807396560907364]","[0.5898552536964417, 0.44666939973831177, -0.041680142283439636]","[0.5971071720123291, 0.2623368799686432, 0.009303457103669643]","[0.5932431221008301, 0.5190873146057129, -0.013082100078463554]"
"[0.6988160610198975, 0.3447228968143463, 0.0687028244137764]","[0.6843308806419373, 0.3389289379119873, 0.04721510410308838]","[0.6590957641601562, 0.33806130290031433, 0.03605455532670021]","[0.6354859471321106, 0.345501184463501, 0.03742685914039612]","[0.657759428024292, 0.34964150190353394, 0.037214141339063644]","[0.6827422380447388, 0.3498658537864685, 0.04843228682875633]","[0.5446584820747375, 0.34475263953208923, 0.008108895272016525]","[0.5168516635894775, 0.33654096722602844, -0.005466235335916281]","[0.4891318082809448, 0.33769285678863525, -0.008009507320821285]","[0.46772584319114685, 0.34383445978164673, 0.003706140210852027]","[0.492132306098938, 0.3492279350757599, -0.005899984855204821]","[0.5204600691795349, 0.3488638401031494, -0.003751625306904316]","[0.492132306098938, 0.3492279350757599, -0.005899984855204821]","[0.5411767363548279, 0.44984951615333557, -0.0302911214530468]","[0.5910267233848572, 0.4450610876083374, -0.04184503108263016]","[0.6167004108428955, 0.4445778429508209, -0.03272778540849686]","[0.6466563940048218, 0.4473245143890381, 0.002366025932133198]","[0.617730975151062, 0.44589725136756897, -0.031738415360450745]","[0.5898488759994507, 0.4465094804763794, -0.04152321070432663]","[0.5973471403121948, 0.26231756806373596, 0.008979097940027714]","[0.5932117700576782, 0.5189898610115051, -0.012703617103397846]"
"[0.6981044411659241, 0.34466472268104553, 0.06861947476863861]","[0.683660089969635, 0.338939368724823, 0.047175489366054535]","[0.658559262752533, 0.3380657732486725, 0.0360247828066349]","[0.635070264339447, 0.34541937708854675, 0.03737993538379669]","[0.6572569608688354, 0.34953558444976807, 0.03719716519117355]","[0.6821325421333313, 0.3497544527053833, 0.04840782284736633]","[0.5446058511734009, 0.3446943759918213, 0.008024460636079311]","[0.5168564319610596, 0.3365684151649475, -0.005557922180742025]","[0.4892513155937195, 0.3377222418785095, -0.008138968609273434]","[0.4678902328014374, 0.3438098132610321, 0.003516250057145953]","[0.4922578036785126, 0.3491663932800293, -0.00600817333906889]","[0.5204917192459106, 0.34879323840141296, -0.0038251185324043036]","[0.4922578036785126, 0.3491663932800293, -0.00600817333906889]","[0.5412589311599731, 0.44974377751350403, -0.03026418574154377]","[0.5909919142723083, 0.4449352025985718, -0.0416925773024559]","[0.6165862083435059, 0.44444456696510315, -0.03254976123571396]","[0.6464089155197144, 0.44719234108924866, 0.0024758982472121716]","[0.6176396012306213, 0.44575926661491394, -0.03154537081718445]","[0.5898576974868774, 0.44638094305992126, -0.041363004595041275]","[0.5970913171768188, 0.2623656988143921, 0.008935285732150078]","[0.5933011174201965, 0.5188743472099304, -0.012664598412811756]"
"[0.6978792548179626, 0.3446522653102875, 0.06878631561994553]","[0.6834666728973389, 0.338890939950943, 0.0473317913711071]","[0.6583715081214905, 0.33802059292793274, 0.03615753725171089]","[0.6348598003387451, 0.34545883536338806, 0.03746018186211586]","[0.6570841073989868, 0.3495514988899231, 0.037307824939489365]","[0.6819505095481873, 0.3497409224510193, 0.048551045358181]","[0.5445868372917175, 0.344788134098053, 0.007963035255670547]","[0.5168041586875916, 0.3366105854511261, -0.00563456118106842]","[0.4892134368419647, 0.33778974413871765, -0.008249450474977493]","[0.4678880572319031, 0.3439362645149231, 0.0033701693173497915]","[0.4922371804714203, 0.34926939010620117, -0.006134544033557177]","[0.5204669237136841, 0.34889209270477295, -0.003909633494913578]","[0.4922371804714203, 0.34926939010620117, -0.006134544033557177]","[0.5414125323295593, 0.44975924491882324, -0.030358392745256424]","[0.591172456741333, 0.44491812586784363, -0.04170368239283562]","[0.6167849898338318, 0.4443995952606201, -0.032498184591531754]","[0.6465819478034973, 0.4471103549003601, 0.002604336943477392]","[0.6178491711616516, 0.44572940468788147, -0.03152238205075264]","[0.5900708436965942, 0.44637331366539, -0.04140537232160568]","[0.5967088937759399, 0.26236629486083984, 0.008971822448074818]","[0.5938577055931091, 0.5188692808151245, -0.012828118167817593]"
"[0.6976665258407593, 0.3446178734302521, 0.06876231729984283]","[0.6833037734031677, 0.33884379267692566, 0.04731530323624611]","[0.6582255363464355, 0.3379792273044586, 0.03612867370247841]","[0.6347366571426392, 0.34547966718673706, 0.037402279675006866]","[0.6569413542747498, 0.3495543599128723, 0.03728190064430237]","[0.6817764043807983, 0.34972426295280457, 0.04854016378521919]","[0.5446656942367554, 0.34483659267425537, 0.007806632202118635]","[0.5168845057487488, 0.3366076350212097, -0.005804053042083979]","[0.48931336402893066, 0.33778709173202515, -0.008446114137768745]","[0.46802425384521484, 0.3439543545246124, 0.003125891787931323]","[0.4923739433288574, 0.3493025600910187, -0.0063254316337406635]","[0.5205646753311157, 0.34893131256103516, -0.004071117844432592]","[0.4923739433288574, 0.3493025600910187, -0.0063254316337406635]","[0.5415285229682922, 0.44971373677253723, -0.030318545177578926]","[0.5912245512008667, 0.44489216804504395, -0.0415678545832634]","[0.6167708039283752, 0.44436854124069214, -0.0323372520506382]","[0.6464711427688599, 0.44704490900039673, 0.002738614333793521]","[0.6178541779518127, 0.4456745386123657, -0.03138178214430809]","[0.5901559591293335, 0.44632652401924133, -0.04128387197852135]","[0.5967764854431152, 0.26238179206848145, 0.00872129574418068]","[0.5938499569892883, 0.5187342762947083, -0.012621034868061543]"
