left_eye_362,left_eye_385,left_eye_386,left_eye_387,left_eye_263,left_eye_373,left_eye_374,left_eye_380,right_eye_133,right_eye_158,right_eye_159,right_eye_160,right_eye_33,right_eye_144,right_eye_145,right_eye_153,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.5879053473472595, 0.3331668972969055, 0.028209058567881584]","[0.6155633926391602, 0.3272421956062317, 0.021312687546014786]","[0.628856360912323, 0.327361136674881, 0.02227388322353363]","[0.6422986388206482, 0.32923221588134766, 0.02617635950446129]","[0.6602550148963928, 0.33511531352996826, 0.04364965483546257]","[0.6395176649093628, 0.33811113238334656, 0.026982808485627174]","[0.625707745552063, 0.33824247121810913, 0.02255493775010109]","[0.6122421026229858, 0.3372669816017151, 0.021747929975390434]","[0.4926605820655823, 0.3315503001213074, 0.02630646713078022]","[0.46575382351875305, 0.32473063468933105, 0.01841370388865471]","[0.4526074528694153, 0.32438158988952637, 0.018836213275790215]","[0.4389714002609253, 0.3258141577243805, 0.022242188453674316]","[0.42011693120002747, 0.3311024606227875, 0.039046674966812134]","[0.44130438566207886, 0.3348378539085388, 0.0232190303504467]","[0.4550449848175049, 0.33542174100875854, 0.01934082619845867]","[0.46839839220046997, 0.33486565947532654, 0.018990635871887207]","[0.4736385643482208, 0.4224255681037903, -0.015768542885780334]","[0.5198110342025757, 0.42140471935272217, -0.04069865122437477]","[0.5523990392684937, 0.4220324158668518, -0.03980743885040283]","[0.5978308916091919, 0.4249241054058075, -0.013090262189507484]","[0.552604615688324, 0.4229089617729187, -0.04119422286748886]","[0.5191850662231445, 0.42225179076194763, -0.041969507932662964]","[0.5436872243881226, 0.256486713886261, 0.020810425281524658]","[0.5326856970787048, 0.48842746019363403, -0.028122616931796074]"
"[0.5873884558677673, 0.3331885039806366, 0.02823006920516491]","[0.6150462031364441, 0.32723671197891235, 0.021377157419919968]","[0.6283074617385864, 0.327353298664093, 0.022305289283394814]","[0.6417138576507568, 0.3292330801486969, 0.026161249727010727]","[0.6596986055374146, 0.33516430854797363, 0.04350191727280617]","[0.6389761567115784, 0.33819466829299927, 0.02687709778547287]","[0.6251929998397827, 0.3383297324180603, 0.02249905839562416]","[0.6117478609085083, 0.337348610162735, 0.02173754945397377]","[0.4927050471305847, 0.33146485686302185, 0.02655390091240406]","[0.4660131633281708, 0.3245452344417572, 0.01880529709160328]","[0.4529299736022949, 0.3241628110408783, 0.01925770379602909]","[0.4393438398838043, 0.32556968927383423, 0.022681796923279762]","[0.42047786712646484, 0.3308477997779846, 0.03942960500717163]","[0.44145306944847107, 0.33463603258132935, 0.023549558594822884]","[0.45511674880981445, 0.3352685570716858, 0.019662220031023026]","[0.46843844652175903, 0.3347535729408264, 0.019292017444968224]","[0.47294551134109497, 0.42198294401168823, -0.01584293320775032]","[0.5187534689903259, 0.42102348804473877, -0.04091551527380943]","[0.5513666272163391, 0.4217113256454468, -0.04008952155709267]","[0.5967922806739807, 0.4247543215751648, -0.013418782502412796]","[0.551631510257721, 0.4227837920188904, -0.04149686172604561]","[0.5182008743286133, 0.422063410282135, -0.042191240936517715]","[0.5435808300971985, 0.25636929273605347, 0.02164500020444393]","[0.5319149494171143, 0.48813095688819885, -0.028823746368288994]"
"[0.5864435434341431, 0.3327740728855133, 0.028469279408454895]","[0.6138627529144287, 0.32698750495910645, 0.021654818207025528]","[0.6270116567611694, 0.32710811495780945, 0.022566774860024452]","[0.6403302550315857, 0.32895225286483765, 0.02638416178524494]","[0.6583269238471985, 0.33477547764778137, 0.04359782114624977]","[0.637762725353241, 0.33772602677345276, 0.027038048952817917]","[0.6240319013595581, 0.3378620445728302, 0.02268766425549984]","[0.6106600165367126, 0.33689260482788086, 0.021954860538244247]","[0.4921271800994873, 0.33117568492889404, 0.026862163096666336]","[0.4655535817146301, 0.3244887590408325, 0.01919727586209774]","[0.4525899291038513, 0.32414543628692627, 0.01966603472828865]","[0.43912026286125183, 0.32555049657821655, 0.023061221465468407]","[0.42032748460769653, 0.33075064420700073, 0.03971172869205475]","[0.44118040800094604, 0.33440476655960083, 0.02387567237019539]","[0.4547666609287262, 0.3350061774253845, 0.01999937929213047]","[0.4679897427558899, 0.33447831869125366, 0.019649120047688484]","[0.47249138355255127, 0.42137208580970764, -0.01618105359375477]","[0.5182392001152039, 0.4202824532985687, -0.04095696657896042]","[0.5507577061653137, 0.42092543840408325, -0.04016658291220665]","[0.5960269570350647, 0.42397359013557434, -0.013848213478922844]","[0.5510106086730957, 0.42186617851257324, -0.041734930127859116]","[0.5177047252655029, 0.42118901014328003, -0.04241419956088066]","[0.5426214933395386, 0.2560898959636688, 0.022741859778761864]","[0.5313785672187805, 0.4872353971004486, -0.030017217621207237]"
"[0.5867854952812195, 0.33254680037498474, 0.02631009742617607]","[0.6144611239433289, 0.3266732096672058, 0.019073745235800743]","[0.6277304887771606, 0.3268112540245056, 0.01990935206413269]","[0.6411213874816895, 0.3286803364753723, 0.023690832778811455]","[0.6590434908866882, 0.3344830274581909, 0.04104078561067581]","[0.6381338834762573, 0.33748236298561096, 0.024745160713791847]","[0.6243274211883545, 0.3376256227493286, 0.020470503717660904]","[0.6109257936477661, 0.33664390444755554, 0.0197688527405262]","[0.4925091564655304, 0.3309108018875122, 0.02539175935089588]","[0.4659377634525299, 0.32411378622055054, 0.01762552000582218]","[0.4529070556163788, 0.32378509640693665, 0.018178028985857964]","[0.43943026661872864, 0.32519328594207764, 0.02170121856033802]","[0.42086583375930786, 0.3303448557853699, 0.038660552352666855]","[0.4416690468788147, 0.33404287695884705, 0.02283634804189205]","[0.4552234411239624, 0.33468198776245117, 0.01888403482735157]","[0.46843791007995605, 0.3341691493988037, 0.01840556412935257]","[0.4723682403564453, 0.4210624694824219, -0.013747017830610275]","[0.5176733136177063, 0.4205836057662964, -0.03875301405787468]","[0.5499541163444519, 0.42121148109436035, -0.03825078532099724]","[0.5955271124839783, 0.4235970675945282, -0.012368961237370968]","[0.5502094030380249, 0.4215748608112335, -0.039634786546230316]","[0.5172064304351807, 0.4208962023258209, -0.040018048137426376]","[0.5434380769729614, 0.2557418644428253, 0.01761426031589508]","[0.5302518606185913, 0.4864419102668762, -0.02551926299929619]"
"[0.5869358777999878, 0.33245670795440674, 0.0273402351886034]","[0.6145167350769043, 0.32649925351142883, 0.02025802806019783]","[0.6278077960014343, 0.3266094923019409, 0.021119840443134308]","[0.6412472128868103, 0.32846155762672424, 0.024933772161602974]","[0.6591964960098267, 0.33430206775665283, 0.04226212948560715]","[0.6383658647537231, 0.33741146326065063, 0.025868358090519905]","[0.6245490908622742, 0.33754730224609375, 0.021535854786634445]","[0.6111247539520264, 0.3365722596645355, 0.02081085741519928]","[0.4920029044151306, 0.33088961243629456, 0.02594415657222271]","[0.4653966724872589, 0.3241547644138336, 0.01813521981239319]","[0.45234566926956177, 0.3238406479358673, 0.018647097051143646]","[0.43879860639572144, 0.32525840401649475, 0.022053895518183708]","[0.42011135816574097, 0.3304443359375, 0.03888776898384094]","[0.44114986062049866, 0.3341471254825592, 0.023085378110408783]","[0.4547788202762604, 0.3347364068031311, 0.01917984150350094]","[0.4679804742336273, 0.3342011272907257, 0.018782513216137886]","[0.4726307690143585, 0.4216665029525757, -0.014692186377942562]","[0.5184226632118225, 0.4211810231208801, -0.03946442902088165]","[0.5509412884712219, 0.42187073826789856, -0.038782745599746704]","[0.5966043472290039, 0.4244219660758972, -0.012776220217347145]","[0.5512178540229797, 0.42229461669921875, -0.040330544114112854]","[0.5179059505462646, 0.4215643107891083, -0.040843430906534195]","[0.5423682332038879, 0.2557324469089508, 0.01950261741876602]","[0.5317026376724243, 0.48672521114349365, -0.02708854340016842]"
"[0.5869887471199036, 0.33229610323905945, 0.026124227792024612]","[0.6146958470344543, 0.32641714811325073, 0.01884434185922146]","[0.6280045509338379, 0.32655924558639526, 0.01967235654592514]","[0.6414346098899841, 0.32842740416526794, 0.023451372981071472]","[0.659344494342804, 0.33421191573143005, 0.04082619771361351]","[0.6383311152458191, 0.3372570276260376, 0.02458970434963703]","[0.6244989633560181, 0.3373887538909912, 0.020319517701864243]","[0.6110912561416626, 0.33640146255493164, 0.01960744708776474]","[0.49257057905197144, 0.3306910991668701, 0.02511916309595108]","[0.4660567045211792, 0.32394155859947205, 0.01728050597012043]","[0.4530177414417267, 0.32363361120224, 0.01782732829451561]","[0.4395191967487335, 0.3250505030155182, 0.021330809220671654]","[0.42096394300460815, 0.3301629424095154, 0.03829094395041466]","[0.4418582618236542, 0.3338560461997986, 0.022527722641825676]","[0.45542198419570923, 0.3344777822494507, 0.018587162718176842]","[0.46859949827194214, 0.3339589238166809, 0.01811174303293228]","[0.4725169241428375, 0.42152491211891174, -0.013419837690889835]","[0.5177878141403198, 0.42116886377334595, -0.038394995033741]","[0.5500940084457397, 0.42183369398117065, -0.037877898663282394]","[0.595723032951355, 0.424189031124115, -0.01199980266392231]","[0.5503529906272888, 0.42225614190101624, -0.03921809792518616]","[0.5172614455223083, 0.42154285311698914, -0.03958853334188461]","[0.5433290004730225, 0.2555643916130066, 0.016936246305704117]","[0.5304602980613708, 0.486788272857666, -0.02468242309987545]"
"[0.5869565010070801, 0.3324923813343048, 0.027574418112635612]","[0.6145634651184082, 0.32656329870224, 0.020630642771720886]","[0.627829372882843, 0.32670557498931885, 0.021513910964131355]","[0.641190230846405, 0.3285924792289734, 0.02533623017370701]","[0.658969521522522, 0.33444923162460327, 0.042603135108947754]","[0.6381505727767944, 0.33746057748794556, 0.0262316707521677]","[0.6243689060211182, 0.3375757932662964, 0.021881790831685066]","[0.6109908223152161, 0.33659154176712036, 0.021128129214048386]","[0.4925197958946228, 0.33079472184181213, 0.025857802480459213]","[0.4659256935119629, 0.3239908814430237, 0.018037283793091774]","[0.45288872718811035, 0.32366225123405457, 0.018490513786673546]","[0.43936851620674133, 0.325067400932312, 0.021817931905388832]","[0.4207380414009094, 0.330239862203598, 0.038471776992082596]","[0.4418196976184845, 0.33394530415534973, 0.02282322570681572]","[0.4554310441017151, 0.3345448970794678, 0.0189732164144516]","[0.46859994530677795, 0.3340306282043457, 0.018627431243658066]","[0.47241103649139404, 0.42172014713287354, -0.01487079169601202]","[0.518453061580658, 0.42124003171920776, -0.03943747654557228]","[0.5510210394859314, 0.42193955183029175, -0.03863447904586792]","[0.5965843200683594, 0.4245069921016693, -0.012515037320554256]","[0.5512524843215942, 0.4224110543727875, -0.040158651769161224]","[0.5179258584976196, 0.42166873812675476, -0.040819231420755386]","[0.543228805065155, 0.25612109899520874, 0.019925810396671295]","[0.5312132239341736, 0.4873329699039459, -0.027548136189579964]"
"[0.5884236693382263, 0.3324882984161377, 0.025870466604828835]","[0.616119921207428, 0.326799213886261, 0.018455715849995613]","[0.629412829875946, 0.32696443796157837, 0.01926952414214611]","[0.6428506970405579, 0.32881617546081543, 0.023038556799292564]","[0.6607739925384521, 0.3344833254814148, 0.040481287986040115]","[0.6396980285644531, 0.3374135494232178, 0.02427428402006626]","[0.6258624196052551, 0.3375297486782074, 0.01999690756201744]","[0.6124868392944336, 0.3365371525287628, 0.01930263824760914]","[0.49353456497192383, 0.33082470297813416, 0.025094706565141678]","[0.4670068919658661, 0.32420459389686584, 0.017208198085427284]","[0.45394444465637207, 0.3239011764526367, 0.017789294943213463]","[0.4404361844062805, 0.3253014385700226, 0.021348798647522926]","[0.4219059944152832, 0.33031412959098816, 0.03843212500214577]","[0.4427996873855591, 0.33395397663116455, 0.022640682756900787]","[0.4563637375831604, 0.33456769585609436, 0.018666720017790794]","[0.46955060958862305, 0.33404502272605896, 0.018136041238904]","[0.4740545153617859, 0.4217413067817688, -0.013338693417608738]","[0.5188961625099182, 0.4213051497936249, -0.03822847828269005]","[0.5509145259857178, 0.42192718386650085, -0.03780378773808479]","[0.5964243412017822, 0.42426979541778564, -0.012171226553618908]","[0.5512780547142029, 0.42224448919296265, -0.03897261992096901]","[0.5184276700019836, 0.42155879735946655, -0.039253465831279755]","[0.5446361899375916, 0.25581344962120056, 0.016159800812602043]","[0.5314978361129761, 0.4864172041416168, -0.023741230368614197]"
"[0.5889266729354858, 0.33303767442703247, 0.0275228600949049]","[0.6166453957557678, 0.3271101117134094, 0.02052944526076317]","[0.6300467848777771, 0.3272865116596222, 0.02140720747411251]","[0.6435165405273438, 0.32919731736183167, 0.02527984045445919]","[0.6612412929534912, 0.3350774049758911, 0.042753200978040695]","[0.6403080224990845, 0.3381016254425049, 0.026315342634916306]","[0.6264618039131165, 0.3381909132003784, 0.021898509934544563]","[0.6130393147468567, 0.3371742367744446, 0.02111520618200302]","[0.4937569797039032, 0.33122900128364563, 0.02547508291900158]","[0.4670843183994293, 0.3243820071220398, 0.0174664668738842]","[0.45392048358917236, 0.3240545094013214, 0.01789074018597603]","[0.4402604103088379, 0.3254720866680145, 0.02118740789592266]","[0.42153605818748474, 0.33064359426498413, 0.03796141967177391]","[0.4428166449069977, 0.33437657356262207, 0.022337306290864944]","[0.45651644468307495, 0.33496934175491333, 0.018486402928829193]","[0.4697405695915222, 0.3344436287879944, 0.018163368105888367]","[0.4746311604976654, 0.4231909215450287, -0.01507982611656189]","[0.5204520225524902, 0.4225992262363434, -0.03932487219572067]","[0.5524907112121582, 0.4233081042766571, -0.03842713311314583]","[0.5976309180259705, 0.42601442337036133, -0.012367992661893368]","[0.5529379844665527, 0.42387625575065613, -0.03952346742153168]","[0.5198361277580261, 0.42312151193618774, -0.040280506014823914]","[0.5449203252792358, 0.2570487856864929, 0.01874573901295662]","[0.532842218875885, 0.48739928007125854, -0.025593742728233337]"
"[0.588594377040863, 0.33283162117004395, 0.025658514350652695]","[0.6162118911743164, 0.32738572359085083, 0.01819310337305069]","[0.6294482946395874, 0.32758384943008423, 0.018986307084560394]","[0.6428208947181702, 0.3294145166873932, 0.022731902077794075]","[0.6607378125190735, 0.3348926603794098, 0.040130309760570526]","[0.6396695375442505, 0.337708055973053, 0.024047408252954483]","[0.6258541345596313, 0.33781903982162476, 0.019788092002272606]","[0.6125118732452393, 0.33682936429977417, 0.019107483327388763]","[0.4942960739135742, 0.331242173910141, 0.02497594989836216]","[0.4677196145057678, 0.3248712718486786, 0.01706387847661972]","[0.45471298694610596, 0.32460299134254456, 0.01764252409338951]","[0.4412798285484314, 0.3259832561016083, 0.02120787277817726]","[0.42278072237968445, 0.330832302570343, 0.03827241063117981]","[0.4437325894832611, 0.33437320590019226, 0.022577911615371704]","[0.45728248357772827, 0.33496811985969543, 0.018616102635860443]","[0.47044044733047485, 0.33443349599838257, 0.018082452937960625]","[0.4741000533103943, 0.4219265580177307, -0.012991796247661114]","[0.519268274307251, 0.421467661857605, -0.03804394602775574]","[0.5513579845428467, 0.42208072543144226, -0.037662263959646225]","[0.5970093607902527, 0.42441999912261963, -0.011893363669514656]","[0.5518280267715454, 0.4223540425300598, -0.03892304003238678]","[0.5188345909118652, 0.4216899871826172, -0.039174292236566544]","[0.5453360676765442, 0.2570779025554657, 0.015895679593086243]","[0.5318602323532104, 0.48673921823501587, -0.02348303608596325]"
"[0.589133620262146, 0.33319786190986633, 0.026814447715878487]","[0.6168081164360046, 0.3275114893913269, 0.01957441121339798]","[0.6301145553588867, 0.3276762068271637, 0.0204022154211998]","[0.6435537338256836, 0.32952558994293213, 0.024212632328271866]","[0.661567747592926, 0.3351929783821106, 0.041611265391111374]","[0.6405471563339233, 0.3381524085998535, 0.025271911174058914]","[0.626689612865448, 0.3382548689842224, 0.02094738744199276]","[0.6132731437683105, 0.3372650146484375, 0.020247608423233032]","[0.493959903717041, 0.33160334825515747, 0.025660954415798187]","[0.46737951040267944, 0.32505908608436584, 0.017785511910915375]","[0.4543278217315674, 0.3247677981853485, 0.018319949507713318]","[0.4407927691936493, 0.3261629343032837, 0.021790727972984314]","[0.4220779538154602, 0.33118414878845215, 0.038746174424886703]","[0.44317692518234253, 0.3347861170768738, 0.022930176928639412]","[0.4568142294883728, 0.33536654710769653, 0.018985485658049583]","[0.47000348567962646, 0.33483612537384033, 0.018551703542470932]","[0.47448015213012695, 0.42236337065696716, -0.014183827675879002]","[0.5199492573738098, 0.4217854142189026, -0.039063096046447754]","[0.5523930191993713, 0.42245572805404663, -0.03850100189447403]","[0.5979902148246765, 0.42502477765083313, -0.012551406398415565]","[0.5527849197387695, 0.4230365455150604, -0.03979894891381264]","[0.519516110420227, 0.4223262667655945, -0.04019360989332199]","[0.5449536442756653, 0.25674793124198914, 0.018362941220402718]","[0.5329543352127075, 0.4869745969772339, -0.025793902575969696]"
"[0.5898348689079285, 0.3328586518764496, 0.026255905628204346]","[0.6176612377166748, 0.32707178592681885, 0.018923869356513023]","[0.6310364603996277, 0.3272305428981781, 0.01972333900630474]","[0.6445226073265076, 0.3290938138961792, 0.023509006947278976]","[0.6624873876571655, 0.33479636907577515, 0.040933068841695786]","[0.6413189768791199, 0.3377878665924072, 0.0246933214366436]","[0.6274281144142151, 0.33790916204452515, 0.020390432327985764]","[0.613998532295227, 0.33692020177841187, 0.019692694768309593]","[0.49493810534477234, 0.33131375908851624, 0.025258639827370644]","[0.4683704972267151, 0.32467612624168396, 0.017363525927066803]","[0.4552968740463257, 0.324389785528183, 0.017904935404658318]","[0.44176244735717773, 0.3258013129234314, 0.021417027339339256]","[0.4231698513031006, 0.3308406472206116, 0.038436099886894226]","[0.4441635310649872, 0.33445218205451965, 0.02264595590531826]","[0.4577503204345703, 0.3350580334663391, 0.01868996024131775]","[0.47093796730041504, 0.33453792333602905, 0.01820715330541134]","[0.4746374487876892, 0.4224284589290619, -0.013668513856828213]","[0.5198662877082825, 0.42200449109077454, -0.038404498249292374]","[0.5520067811012268, 0.42266562581062317, -0.03791332617402077]","[0.5975922346115112, 0.42508769035339355, -0.012196507304906845]","[0.5524139404296875, 0.42301395535469055, -0.03909314423799515]","[0.5194099545478821, 0.4223065674304962, -0.039423611015081406]","[0.5461282730102539, 0.2563660740852356, 0.016875283792614937]","[0.5326065421104431, 0.48697569966316223, -0.02451452985405922]"
"[0.5909305214881897, 0.3337923288345337, 0.02635890059173107]","[0.6189993619918823, 0.3280767500400543, 0.019043799489736557]","[0.6324397921562195, 0.3283171057701111, 0.019826164469122887]","[0.6459119915962219, 0.33026447892189026, 0.023628447204828262]","[0.6638026237487793, 0.3360890746116638, 0.04110526666045189]","[0.6425923109054565, 0.33900442719459534, 0.024806998670101166]","[0.6286540031433105, 0.3390682637691498, 0.020504698157310486]","[0.6151564121246338, 0.3380093574523926, 0.019801665097475052]","[0.49619418382644653, 0.3318128287792206, 0.025300554931163788]","[0.4696969985961914, 0.3249949514865875, 0.01743268594145775]","[0.45657163858413696, 0.3246588408946991, 0.017974641174077988]","[0.44296854734420776, 0.3260430097579956, 0.02145533263683319]","[0.4242676794528961, 0.3310883343219757, 0.03851635381579399]","[0.445220410823822, 0.33480048179626465, 0.022683605551719666]","[0.4588456153869629, 0.33546069264411926, 0.018706487491726875]","[0.4720818102359772, 0.3349820673465729, 0.018229389563202858]","[0.47535771131515503, 0.4235057830810547, -0.013753663748502731]","[0.520534098148346, 0.4229375720024109, -0.03871322050690651]","[0.5526843070983887, 0.423692524433136, -0.03818782791495323]","[0.5982751846313477, 0.4265315532684326, -0.012227417901158333]","[0.5530536770820618, 0.4245843291282654, -0.038888320326805115]","[0.519942045211792, 0.42376163601875305, -0.039262253791093826]","[0.5481591820716858, 0.25742530822753906, 0.01718992553651333]","[0.5325019359588623, 0.4884757697582245, -0.024350494146347046]"
"[0.5907807350158691, 0.3343459665775299, 0.026104798540472984]","[0.6186323761940002, 0.32840055227279663, 0.01880050264298916]","[0.6319774985313416, 0.3285641074180603, 0.019572466611862183]","[0.6454144716262817, 0.3304862082004547, 0.02329966612160206]","[0.6632871031761169, 0.33639273047447205, 0.040558889508247375]","[0.6421835422515869, 0.3394009470939636, 0.024318547919392586]","[0.628320038318634, 0.3394927978515625, 0.02008533477783203]","[0.6149114370346069, 0.33848175406455994, 0.019448142498731613]","[0.4959530532360077, 0.33237510919570923, 0.02557745762169361]","[0.46952056884765625, 0.3253791928291321, 0.017927471548318863]","[0.4564715325832367, 0.3249810039997101, 0.0185286495834589]","[0.44295817613601685, 0.32634031772613525, 0.02208564430475235]","[0.42444321513175964, 0.3314554691314697, 0.039117664098739624]","[0.4452442526817322, 0.3352457880973816, 0.023146139457821846]","[0.4587859809398651, 0.33593007922172546, 0.019153200089931488]","[0.4719664752483368, 0.3354942500591278, 0.018639301881194115]","[0.4751483201980591, 0.42241325974464417, -0.013376343995332718]","[0.5202495455741882, 0.42233777046203613, -0.03847147151827812]","[0.552777886390686, 0.4231414794921875, -0.03808509185910225]","[0.5986143350601196, 0.4256189465522766, -0.01247901376336813]","[0.5529864430427551, 0.42352181673049927, -0.03956327214837074]","[0.5198097229003906, 0.42267078161239624, -0.039773691445589066]","[0.5473020076751709, 0.2571984529495239, 0.017488708719611168]","[0.532919704914093, 0.48763829469680786, -0.025600986555218697]"
"[0.5913126468658447, 0.3343416452407837, 0.02640126831829548]","[0.6193034648895264, 0.328530490398407, 0.019111353904008865]","[0.6326918601989746, 0.3287619948387146, 0.01985788904130459]","[0.646104097366333, 0.33072522282600403, 0.02360028773546219]","[0.6638527512550354, 0.33661770820617676, 0.040918219834566116]","[0.6427791118621826, 0.3395873010158539, 0.024690477177500725]","[0.6289052963256836, 0.33965086936950684, 0.020416269078850746]","[0.6154636740684509, 0.33858758211135864, 0.019768374040722847]","[0.49662983417510986, 0.33221280574798584, 0.025647815316915512]","[0.47022566199302673, 0.3252504765987396, 0.017906056717038155]","[0.4571382999420166, 0.32487136125564575, 0.0184806976467371]","[0.4435743987560272, 0.326225608587265, 0.021976491436362267]","[0.4249837398529053, 0.3312629461288452, 0.03896911069750786]","[0.4458506107330322, 0.3350793123245239, 0.023103075101971626]","[0.45942336320877075, 0.3357761800289154, 0.0191187746822834]","[0.47261637449264526, 0.33532974123954773, 0.018617801368236542]","[0.47577768564224243, 0.42364516854286194, -0.013844880275428295]","[0.5208885669708252, 0.42325928807258606, -0.03870202600955963]","[0.5529692769050598, 0.4241192042827606, -0.038253191858530045]","[0.5985149145126343, 0.4270508587360382, -0.01267329417169094]","[0.5532928705215454, 0.42483267188072205, -0.03910188749432564]","[0.5202702879905701, 0.42391785979270935, -0.039361145347356796]","[0.548384428024292, 0.25763899087905884, 0.01783720962703228]","[0.5328354239463806, 0.4882625937461853, -0.025120744481682777]"
"[0.5913967490196228, 0.3346802890300751, 0.026235945522785187]","[0.6192927360534668, 0.3289254903793335, 0.01893204264342785]","[0.6326097846031189, 0.32915788888931274, 0.019689427688717842]","[0.6459784507751465, 0.3311033248901367, 0.023412661626935005]","[0.6637886166572571, 0.3369237780570984, 0.04070519655942917]","[0.642701268196106, 0.33983156085014343, 0.024515077471733093]","[0.6288529634475708, 0.33989906311035156, 0.020262902602553368]","[0.6154547333717346, 0.33885887265205383, 0.019616400822997093]","[0.49684852361679077, 0.33253976702690125, 0.025539232417941093]","[0.47043347358703613, 0.32561489939689636, 0.017791511490941048]","[0.45739030838012695, 0.32522451877593994, 0.018367962911725044]","[0.44386231899261475, 0.3265513777732849, 0.021874573081731796]","[0.425232470035553, 0.3315088152885437, 0.03887088969349861]","[0.4461410641670227, 0.3353108763694763, 0.023011498153209686]","[0.45971572399139404, 0.33601808547973633, 0.01904340088367462]","[0.4729015529155731, 0.3355959355831146, 0.01854242943227291]","[0.4751371741294861, 0.4235020577907562, -0.013275564648211002]","[0.520648717880249, 0.4234081506729126, -0.03838498517870903]","[0.5533039569854736, 0.424309641122818, -0.03792959079146385]","[0.5992525219917297, 0.4270572364330292, -0.01211326103657484]","[0.5535450577735901, 0.4248725175857544, -0.03905772790312767]","[0.5201976895332336, 0.4239247143268585, -0.039326902478933334]","[0.5486486554145813, 0.25747305154800415, 0.017577216029167175]","[0.532852053642273, 0.4886610507965088, -0.025536319240927696]"
"[0.5916313529014587, 0.3348819613456726, 0.027790097519755363]","[0.6193368434906006, 0.3294350802898407, 0.02078366093337536]","[0.6325728297233582, 0.3297472596168518, 0.02165605127811432]","[0.6458274126052856, 0.33171892166137695, 0.02550293505191803]","[0.663504421710968, 0.3375052511692047, 0.042976561933755875]","[0.6427281498908997, 0.3402300179004669, 0.026564450934529305]","[0.6289710402488708, 0.3402509391307831, 0.022174734622240067]","[0.6156134605407715, 0.339164674282074, 0.02138940989971161]","[0.49730852246284485, 0.3326305150985718, 0.02577177807688713]","[0.47095492482185364, 0.32602113485336304, 0.017732584848999977]","[0.45794960856437683, 0.32569700479507446, 0.01815202832221985]","[0.44440513849258423, 0.32703566551208496, 0.021457448601722717]","[0.4254630208015442, 0.3318934738636017, 0.03822508826851845]","[0.44657233357429504, 0.3354853689670563, 0.022634338587522507]","[0.4601835012435913, 0.3361518383026123, 0.01876821368932724]","[0.4733501970767975, 0.33570292592048645, 0.018422475084662437]","[0.47556930780410767, 0.42469003796577454, -0.015095524489879608]","[0.5214431285858154, 0.4240764081478119, -0.03951672464609146]","[0.5537716150283813, 0.42503052949905396, -0.038623228669166565]","[0.5988001823425293, 0.42844870686531067, -0.012388186529278755]","[0.5540305376052856, 0.4259089529514313, -0.03950748220086098]","[0.5208555459976196, 0.4249015748500824, -0.04022049903869629]","[0.549429714679718, 0.25810813903808594, 0.019708745181560516]","[0.5328903198242188, 0.4901057481765747, -0.026907339692115784]"
"[0.5922171473503113, 0.3358861804008484, 0.029506228864192963]","[0.6201735734939575, 0.33054861426353455, 0.02271106094121933]","[0.6335102319717407, 0.33086782693862915, 0.02369825169444084]","[0.6468849182128906, 0.3328600823879242, 0.02765730768442154]","[0.664693295955658, 0.3387241065502167, 0.045348044484853745]","[0.6438047885894775, 0.341425359249115, 0.028565960004925728]","[0.6299095749855042, 0.34141600131988525, 0.024036386981606483]","[0.6164296269416809, 0.3402916193008423, 0.023140396922826767]","[0.4969426393508911, 0.33348098397254944, 0.02662140130996704]","[0.4703938961029053, 0.3268343210220337, 0.01848674565553665]","[0.45730188488960266, 0.32647499442100525, 0.01881960965692997]","[0.44359666109085083, 0.3278072476387024, 0.02203332632780075]","[0.4243399500846863, 0.33275413513183594, 0.03869038075208664]","[0.4456164240837097, 0.33644548058509827, 0.023050567135214806]","[0.4593786597251892, 0.3371160924434662, 0.01923387311398983]","[0.4726918935775757, 0.3366440236568451, 0.019007083028554916]","[0.47530651092529297, 0.4264591634273529, -0.016848383471369743]","[0.5219164490699768, 0.42536452412605286, -0.041153039783239365]","[0.5546004176139832, 0.4262222647666931, -0.04004631191492081]","[0.6000216007232666, 0.4298274517059326, -0.013189396820962429]","[0.5549021363258362, 0.42721784114837646, -0.04099427908658981]","[0.5213505029678345, 0.4262903034687042, -0.04195321723818779]","[0.5500681400299072, 0.25898808240890503, 0.02253531478345394]","[0.5328736305236816, 0.49257969856262207, -0.029505020007491112]"
