left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6686202883720398, 0.2599335014820099, 0.06651188433170319]","[0.6535118818283081, 0.2537478804588318, 0.050653960555791855]","[0.632118821144104, 0.25237157940864563, 0.04339418187737465]","[0.6113107204437256, 0.25752872228622437, 0.04478440061211586]","[0.631812572479248, 0.2615451216697693, 0.041479624807834625]","[0.6537028551101685, 0.26253536343574524, 0.04922641068696976]","[0.5280229449272156, 0.25561147928237915, 0.027543148025870323]","[0.5056113600730896, 0.24971900880336761, 0.018919287249445915]","[0.4827810823917389, 0.25077930092811584, 0.018086759373545647]","[0.4629006087779999, 0.25633153319358826, 0.02838003635406494]","[0.4825827181339264, 0.2593316435813904, 0.017436623573303223]","[0.5065394043922424, 0.2588663399219513, 0.017524074763059616]","[0.4825827181339264, 0.2593316435813904, 0.017436623573303223]","[0.5199891328811646, 0.34342342615127563, -0.03865550458431244]","[0.5633789896965027, 0.33605459332466125, -0.05275098606944084]","[0.588459849357605, 0.3364594876766205, -0.04689039662480354]","[0.6182013154029846, 0.3447730541229248, -0.018461814150214195]","[0.58876633644104, 0.3405647277832031, -0.04815187677741051]","[0.5619199275970459, 0.34020090103149414, -0.05430412292480469]","[0.5727537274360657, 0.18557317554950714, 0.0499364472925663]","[0.5702396631240845, 0.4128677546977997, -0.0497521236538887]"
"[0.6704466342926025, 0.25963976979255676, 0.06672398000955582]","[0.6554045081138611, 0.2533077597618103, 0.05094321072101593]","[0.6339513659477234, 0.25187939405441284, 0.0438065305352211]","[0.6128935813903809, 0.25714111328125, 0.04519662633538246]","[0.6334570646286011, 0.26126807928085327, 0.041750434786081314]","[0.6554735898971558, 0.2623007297515869, 0.049396779388189316]","[0.5297157168388367, 0.25502249598503113, 0.028426259756088257]","[0.5073823928833008, 0.24894431233406067, 0.020015213638544083]","[0.4846000671386719, 0.24995405972003937, 0.019283955916762352]","[0.4648081064224243, 0.2555525004863739, 0.029634889215230942]","[0.48423081636428833, 0.2586444020271301, 0.01847773604094982]","[0.5081804394721985, 0.2582758963108063, 0.018435832113027573]","[0.48423081636428833, 0.2586444020271301, 0.01847773604094982]","[0.5199865698814392, 0.34222954511642456, -0.03885999321937561]","[0.5634593963623047, 0.3349536657333374, -0.053131092339754105]","[0.5889092087745667, 0.33545082807540894, -0.047472380101680756]","[0.6191969513893127, 0.343895822763443, -0.019304070621728897]","[0.5890994071960449, 0.33935144543647766, -0.04894591122865677]","[0.5620984435081482, 0.33890458941459656, -0.05484367534518242]","[0.5750046372413635, 0.185102641582489, 0.051588475704193115]","[0.5701906085014343, 0.4119279384613037, -0.051913827657699585]"
"[0.6704699397087097, 0.25925227999687195, 0.06703010946512222]","[0.6553080081939697, 0.25287386775016785, 0.05153071880340576]","[0.6340566873550415, 0.25143370032310486, 0.044535014778375626]","[0.6132189035415649, 0.2566945552825928, 0.04580557346343994]","[0.6337685585021973, 0.26082542538642883, 0.042286939918994904]","[0.6556426286697388, 0.2618348300457001, 0.049812182784080505]","[0.5307781100273132, 0.25468024611473083, 0.029324593022465706]","[0.5085601210594177, 0.24869437515735626, 0.02112768031656742]","[0.4860222339630127, 0.2497430145740509, 0.020394474267959595]","[0.46625661849975586, 0.25535908341407776, 0.030611803755164146]","[0.48554739356040955, 0.25833138823509216, 0.019426604732871056]","[0.5093245506286621, 0.2579507827758789, 0.019375279545783997]","[0.48554739356040955, 0.25833138823509216, 0.019426604732871056]","[0.5202326774597168, 0.34091073274612427, -0.03947732597589493]","[0.5639105439186096, 0.33360031247138977, -0.053778015077114105]","[0.5894558429718018, 0.3341987729072571, -0.04814128205180168]","[0.6200532913208008, 0.343051016330719, -0.020190903916954994]","[0.589719831943512, 0.33804214000701904, -0.049931544810533524]","[0.5626178979873657, 0.3374958038330078, -0.05575617775321007]","[0.5752732157707214, 0.1847633421421051, 0.054289933294057846]","[0.5711368322372437, 0.41029685735702515, -0.05464239418506622]"
"[0.6732256412506104, 0.25898125767707825, 0.06568353623151779]","[0.6585525870323181, 0.2528599202632904, 0.05056284740567207]","[0.6378706097602844, 0.2513657212257385, 0.04364165663719177]","[0.6173357367515564, 0.25617265701293945, 0.04485342279076576]","[0.6373337507247925, 0.2603723108768463, 0.04148341715335846]","[0.6586917638778687, 0.2614830434322357, 0.04889042675495148]","[0.5367857813835144, 0.25390708446502686, 0.02842356264591217]","[0.5151674151420593, 0.2482318878173828, 0.020278340205550194]","[0.49317044019699097, 0.24919763207435608, 0.01944850943982601]","[0.47365477681159973, 0.2544354498386383, 0.029333001002669334]","[0.4925505518913269, 0.2573443055152893, 0.018542610108852386]","[0.515822172164917, 0.2570566236972809, 0.018583891913294792]","[0.4925505518913269, 0.2573443055152893, 0.018542610108852386]","[0.5243909955024719, 0.3390662968158722, -0.03904874622821808]","[0.56731116771698, 0.332156240940094, -0.05272939056158066]","[0.5922051668167114, 0.3329229950904846, -0.047029100358486176]","[0.6215304732322693, 0.34190136194229126, -0.01963280327618122]","[0.5923106074333191, 0.3370777666568756, -0.04866236075758934]","[0.5657097101211548, 0.3363698720932007, -0.05456560105085373]","[0.5814148783683777, 0.1857968270778656, 0.05345337092876434]","[0.5735952258110046, 0.40858885645866394, -0.05294661596417427]"
"[0.6708980202674866, 0.26072654128074646, 0.06627516448497772]","[0.6557708978652954, 0.25662627816200256, 0.0515717938542366]","[0.6372053623199463, 0.2550826370716095, 0.04453413933515549]","[0.6186765432357788, 0.2565816640853882, 0.0456300713121891]","[0.6367059350013733, 0.2604317367076874, 0.04270722344517708]","[0.6566535830497742, 0.26182323694229126, 0.050230592489242554]","[0.5392001271247864, 0.2540685534477234, 0.02795671857893467]","[0.5188390612602234, 0.2515745162963867, 0.019334321841597557]","[0.4985952079296112, 0.2525255084037781, 0.01806083880364895]","[0.4786807596683502, 0.2557562589645386, 0.02711816504597664]","[0.497856080532074, 0.25752076506614685, 0.017460761591792107]","[0.5201072692871094, 0.2568965256214142, 0.018086034804582596]","[0.497856080532074, 0.25752076506614685, 0.017460761591792107]","[0.5270078182220459, 0.33823955059051514, -0.039690230041742325]","[0.570623517036438, 0.3312789499759674, -0.051835302263498306]","[0.5956961512565613, 0.33206453919410706, -0.04568449780344963]","[0.6247791051864624, 0.3411746025085449, -0.01872078888118267]","[0.5961087346076965, 0.3354603946208954, -0.04792565107345581]","[0.5695362091064453, 0.33470219373703003, -0.05432058498263359]","[0.5836177468299866, 0.18751510977745056, 0.056737739592790604]","[0.5771334171295166, 0.4075573682785034, -0.05592470243573189]"
"[0.6718636751174927, 0.261663019657135, 0.06713589280843735]","[0.6567453742027283, 0.25765568017959595, 0.05221965163946152]","[0.6382977962493896, 0.2560516595840454, 0.044983360916376114]","[0.619724690914154, 0.257135272026062, 0.04602018743753433]","[0.6377339363098145, 0.2610930800437927, 0.04319414123892784]","[0.6577367782592773, 0.2626118063926697, 0.05086769536137581]","[0.5394411087036133, 0.25437137484550476, 0.027888169512152672]","[0.5189914703369141, 0.25216662883758545, 0.01909540593624115]","[0.49870139360427856, 0.2530844509601593, 0.017831215634942055]","[0.47847503423690796, 0.2561476528644562, 0.026980265974998474]","[0.4978506565093994, 0.2578487992286682, 0.017247041687369347]","[0.5203058123588562, 0.257199764251709, 0.01794137991964817]","[0.4978506565093994, 0.2578487992286682, 0.017247041687369347]","[0.5273523926734924, 0.33789220452308655, -0.04037619009613991]","[0.5713422298431396, 0.3307361304759979, -0.052321359515190125]","[0.596443772315979, 0.33159130811691284, -0.04602669179439545]","[0.6251150965690613, 0.3410855829715729, -0.018918754532933235]","[0.5967632532119751, 0.33514246344566345, -0.04815330728888512]","[0.5701277256011963, 0.3343060612678528, -0.05469758063554764]","[0.5849034786224365, 0.1880432665348053, 0.057329390197992325]","[0.576896607875824, 0.4069308042526245, -0.05633522942662239]"
"[0.6728764176368713, 0.2606872022151947, 0.06649038940668106]","[0.6577151417732239, 0.2564998269081116, 0.051210351288318634]","[0.6388965845108032, 0.25486642122268677, 0.04390447214245796]","[0.6201132535934448, 0.25626808404922485, 0.04519732668995857]","[0.6384336948394775, 0.2602151036262512, 0.042330075055360794]","[0.6587069034576416, 0.2617094814777374, 0.05008415877819061]","[0.539250373840332, 0.2535134255886078, 0.02725031040608883]","[0.5184412598609924, 0.25095632672309875, 0.018255064263939857]","[0.497848242521286, 0.25190189480781555, 0.0171168502420187]","[0.4777758717536926, 0.2551818788051605, 0.026643138378858566]","[0.497097373008728, 0.25701895356178284, 0.016774505376815796]","[0.5197185277938843, 0.2564014494419098, 0.01729467324912548]","[0.497097373008728, 0.25701895356178284, 0.016774505376815796]","[0.5275354385375977, 0.3379303216934204, -0.03932810202240944]","[0.5714967846870422, 0.33076661825180054, -0.05166267231106758]","[0.5963132381439209, 0.33146923780441284, -0.04547493904829025]","[0.6249707937240601, 0.3405383229255676, -0.01810798980295658]","[0.5967469215393066, 0.3349134027957916, -0.0472862534224987]","[0.5702282786369324, 0.33424022793769836, -0.05377623066306114]","[0.5853689312934875, 0.18721002340316772, 0.05395526438951492]","[0.57660311460495, 0.40618759393692017, -0.053382281213998795]"
"[0.6743955016136169, 0.2595963776111603, 0.06522467732429504]","[0.6592796444892883, 0.25463801622390747, 0.0500670000910759]","[0.6397765874862671, 0.25304150581359863, 0.04310210421681404]","[0.6203256845474243, 0.25579938292503357, 0.044603582471609116]","[0.6394563913345337, 0.2598542273044586, 0.04136421158909798]","[0.6601859927177429, 0.26114827394485474, 0.04881183058023453]","[0.5407262444496155, 0.2533206343650818, 0.028177477419376373]","[0.5195441842079163, 0.249613955616951, 0.019639166072010994]","[0.49864640831947327, 0.2506663203239441, 0.018831385299563408]","[0.47906792163848877, 0.2547209858894348, 0.028724702075123787]","[0.4977598786354065, 0.25686126947402954, 0.018332520499825478]","[0.5204839110374451, 0.2563866674900055, 0.018431195989251137]","[0.4977598786354065, 0.25686126947402954, 0.018332520499825478]","[0.5279858708381653, 0.337505966424942, -0.03857017308473587]","[0.5713950991630554, 0.3305203318595886, -0.051784057170152664]","[0.5960562229156494, 0.3312133550643921, -0.04608262702822685]","[0.6254478693008423, 0.34010422229766846, -0.019070226699113846]","[0.5963895320892334, 0.3345661163330078, -0.04796731472015381]","[0.5699783563613892, 0.3339236378669739, -0.05395746976137161]","[0.5851776003837585, 0.18677642941474915, 0.05346798151731491]","[0.5772875547409058, 0.4057099223136902, -0.05360293388366699]"
"[0.6772345900535583, 0.25967854261398315, 0.06550034135580063]","[0.662164568901062, 0.25384920835494995, 0.05006072670221329]","[0.6415413022041321, 0.2522680163383484, 0.0430721677839756]","[0.6212129592895508, 0.2564209997653961, 0.044585421681404114]","[0.6411975026130676, 0.2606041431427002, 0.041117627173662186]","[0.6627005338668823, 0.26179635524749756, 0.04861194267868996]","[0.5396192073822021, 0.253897488117218, 0.02858770079910755]","[0.5176162123680115, 0.24878758192062378, 0.02019391395151615]","[0.495616614818573, 0.249749556183815, 0.01956702023744583]","[0.4760668873786926, 0.2546308934688568, 0.029907595366239548]","[0.49508440494537354, 0.2573968470096588, 0.018913494423031807]","[0.5185280442237854, 0.25703972578048706, 0.018748827278614044]","[0.49508440494537354, 0.2573968470096588, 0.018913494423031807]","[0.5272148251533508, 0.3387174606323242, -0.037945717573165894]","[0.5711369514465332, 0.33203282952308655, -0.05238683521747589]","[0.5965401530265808, 0.3328090310096741, -0.046816952526569366]","[0.6272248029708862, 0.34164103865623474, -0.019057421013712883]","[0.5966759324073792, 0.33638375997543335, -0.04840769246220589]","[0.5696272850036621, 0.3356681168079376, -0.05416743829846382]","[0.5847322940826416, 0.18621467053890228, 0.052088793367147446]","[0.577152669429779, 0.4070989489555359, -0.05284258350729942]"
"[0.6779600977897644, 0.26069802045822144, 0.06642994284629822]","[0.6628490686416626, 0.25494837760925293, 0.05092769116163254]","[0.6422309279441833, 0.2533765137195587, 0.043840955942869186]","[0.6219877004623413, 0.25733518600463867, 0.045204728841781616]","[0.6419331431388855, 0.2615663409233093, 0.04184173047542572]","[0.6633995175361633, 0.26279985904693604, 0.049446601420640945]","[0.5398895144462585, 0.2547801733016968, 0.028575079515576363]","[0.5179192423820496, 0.2498432993888855, 0.0200702715665102]","[0.49587154388427734, 0.2508067786693573, 0.01927173137664795]","[0.47621816396713257, 0.25561046600341797, 0.029482169076800346]","[0.4953455626964569, 0.25834035873413086, 0.01860915869474411]","[0.5188223719596863, 0.25795623660087585, 0.01860775053501129]","[0.4953455626964569, 0.25834035873413086, 0.01860915869474411]","[0.5278342366218567, 0.3399076759815216, -0.03881220147013664]","[0.5719493627548218, 0.33341485261917114, -0.05274469777941704]","[0.5972252488136292, 0.3342287838459015, -0.04697354510426521]","[0.6281681060791016, 0.3429979681968689, -0.019239012151956558]","[0.5974763631820679, 0.33751001954078674, -0.048750266432762146]","[0.570404052734375, 0.3367474675178528, -0.054709434509277344]","[0.5849414467811584, 0.1869501769542694, 0.05325731635093689]","[0.578334391117096, 0.40834665298461914, -0.05359947308897972]"
"[0.678338885307312, 0.2608340382575989, 0.0651957094669342]","[0.6631544828414917, 0.255045622587204, 0.049665581434965134]","[0.6422631144523621, 0.25357332825660706, 0.04265110194683075]","[0.6219693422317505, 0.25794175267219543, 0.04418189451098442]","[0.6420332789421082, 0.26203668117523193, 0.04077615216374397]","[0.6635872721672058, 0.26313307881355286, 0.048314981162548065]","[0.5398162007331848, 0.25565046072006226, 0.027900606393814087]","[0.5177637934684753, 0.2504573166370392, 0.019404212012887]","[0.495595782995224, 0.25144368410110474, 0.0187069159001112]","[0.47615548968315125, 0.25638169050216675, 0.029036609455943108]","[0.4952594041824341, 0.25921356678009033, 0.018143417313694954]","[0.5186792016029358, 0.25884342193603516, 0.01803908497095108]","[0.4952594041824341, 0.25921356678009033, 0.018143417313694954]","[0.5294106602668762, 0.34157097339630127, -0.03803221136331558]","[0.5724800229072571, 0.3350216746330261, -0.05199197679758072]","[0.5971283912658691, 0.3356853425502777, -0.04639432206749916]","[0.6276838183403015, 0.34412428736686707, -0.018978377804160118]","[0.5975970029830933, 0.33910301327705383, -0.047852542251348495]","[0.5709918737411499, 0.33848121762275696, -0.05365289747714996]","[0.5842025876045227, 0.18774963915348053, 0.05064457282423973]","[0.5793211460113525, 0.40929412841796875, -0.05060172826051712]"
"[0.678228497505188, 0.26173532009124756, 0.06481940299272537]","[0.6629838347434998, 0.2559430003166199, 0.049108345061540604]","[0.641973078250885, 0.25446972250938416, 0.04203150421380997]","[0.6215518712997437, 0.25891146063804626, 0.04365633428096771]","[0.6415639519691467, 0.2629411518573761, 0.04031769186258316]","[0.6632481813430786, 0.2640273869037628, 0.047904182225465775]","[0.5391802787780762, 0.2567347288131714, 0.027219973504543304]","[0.5170041918754578, 0.2515326738357544, 0.018564091995358467]","[0.4947546422481537, 0.25255221128463745, 0.01788979023694992]","[0.47537803649902344, 0.25750645995140076, 0.02834402397274971]","[0.4946090877056122, 0.26029494404792786, 0.01746601052582264]","[0.5180966258049011, 0.2599107027053833, 0.01735261082649231]","[0.4946090877056122, 0.26029494404792786, 0.01746601052582264]","[0.527777910232544, 0.3431764245033264, -0.036926429718732834]","[0.5712620615959167, 0.3369964361190796, -0.05117364600300789]","[0.5963497161865234, 0.3376723825931549, -0.04550771787762642]","[0.627556324005127, 0.3457317352294922, -0.01763457991182804]","[0.5968239903450012, 0.3407115340232849, -0.047210484743118286]","[0.5699954628944397, 0.3401018977165222, -0.05304266884922981]","[0.5838844776153564, 0.1881975531578064, 0.04836168885231018]","[0.5785247683525085, 0.4113299250602722, -0.049216821789741516]"
"[0.6778499484062195, 0.2624359428882599, 0.06395626068115234]","[0.6627964377403259, 0.25653547048568726, 0.04810608923435211]","[0.6415954828262329, 0.2550676763057709, 0.04098597913980484]","[0.6210325360298157, 0.2598060071468353, 0.04274610057473183]","[0.6411681771278381, 0.26384326815605164, 0.03946135565638542]","[0.6629223823547363, 0.2648570239543915, 0.047064315527677536]","[0.5387715101242065, 0.2576964199542999, 0.02627888321876526]","[0.5164420008659363, 0.2522308826446533, 0.017500756308436394]","[0.4939781427383423, 0.25328221917152405, 0.016832003369927406]","[0.47469180822372437, 0.25835996866226196, 0.027418913319706917]","[0.4940117299556732, 0.2612340748310089, 0.01658710464835167]","[0.517592191696167, 0.26088422536849976, 0.016449296846985817]","[0.4940117299556732, 0.2612340748310089, 0.01658710464835167]","[0.5271554589271545, 0.34424999356269836, -0.035609982907772064]","[0.5712948441505432, 0.3384559750556946, -0.050120022147893906]","[0.5966159701347351, 0.3390933871269226, -0.04446203261613846]","[0.628218412399292, 0.34661638736724854, -0.01631823740899563]","[0.5971221923828125, 0.34176260232925415, -0.04624368995428085]","[0.5700573921203613, 0.34120047092437744, -0.052115458995103836]","[0.5832526683807373, 0.1890200674533844, 0.04552445933222771]","[0.578535258769989, 0.41179054975509644, -0.04689505696296692]"
"[0.6769341230392456, 0.2631091773509979, 0.06337418407201767]","[0.661554217338562, 0.257568359375, 0.047308795154094696]","[0.6402748227119446, 0.2562519907951355, 0.04008617252111435]","[0.6199651956558228, 0.2607870399951935, 0.042016785591840744]","[0.6400883197784424, 0.26462024450302124, 0.03882504254579544]","[0.6618989109992981, 0.2655332386493683, 0.04647748917341232]","[0.537064254283905, 0.259033739566803, 0.02550402656197548]","[0.5144601464271545, 0.25395527482032776, 0.016450775787234306]","[0.4919593632221222, 0.2550746500492096, 0.01586824283003807]","[0.47264885902404785, 0.25999554991722107, 0.026697907596826553]","[0.49214616417884827, 0.26275891065597534, 0.015891047194600105]","[0.5158112049102783, 0.2622816562652588, 0.01572338305413723]","[0.49214616417884827, 0.26275891065597534, 0.015891047194600105]","[0.5265265107154846, 0.3459484577178955, -0.03485288843512535]","[0.570476770401001, 0.33985722064971924, -0.04976533353328705]","[0.5956889986991882, 0.3403193950653076, -0.04401608183979988]","[0.627138078212738, 0.34770911931991577, -0.015336405485868454]","[0.5964733958244324, 0.3432936668395996, -0.045484501868486404]","[0.5693938136100769, 0.3429173231124878, -0.05146146938204765]","[0.5810719728469849, 0.19018658995628357, 0.04304810240864754]","[0.5791784524917603, 0.4133152961730957, -0.044235359877347946]"
"[0.6764267683029175, 0.2633996903896332, 0.062099192291498184]","[0.6610716581344604, 0.25784599781036377, 0.045929741114377975]","[0.6396186947822571, 0.25658583641052246, 0.03880981728434563]","[0.6190417408943176, 0.2613767981529236, 0.04104270413517952]","[0.6393047571182251, 0.2651677429676056, 0.037736307829618454]","[0.6613016128540039, 0.26598721742630005, 0.04530409350991249]","[0.5362681150436401, 0.2598269581794739, 0.02511608600616455]","[0.513481855392456, 0.2545892596244812, 0.016084976494312286]","[0.49088945984840393, 0.2557462453842163, 0.01568097062408924]","[0.4717048406600952, 0.2607612609863281, 0.026748759672045708]","[0.4912055730819702, 0.2635926306247711, 0.015810806304216385]","[0.514927089214325, 0.2631068527698517, 0.015477498061954975]","[0.4912055730819702, 0.2635926306247711, 0.015810806304216385]","[0.5256440043449402, 0.34717291593551636, -0.033480219542980194]","[0.5696898102760315, 0.3413805067539215, -0.048722393810749054]","[0.5949506759643555, 0.3417729437351227, -0.04324723407626152]","[0.6268863081932068, 0.3485702574253082, -0.014792327769100666]","[0.595772922039032, 0.34420424699783325, -0.04484444111585617]","[0.5687249302864075, 0.3439277708530426, -0.05055980011820793]","[0.5802974700927734, 0.1907031536102295, 0.04042967036366463]","[0.5783593654632568, 0.41404250264167786, -0.042397577315568924]"
"[0.676048755645752, 0.2638757824897766, 0.06308067589998245]","[0.6606364250183105, 0.2582107484340668, 0.0468381904065609]","[0.6390867829322815, 0.2569197416305542, 0.03965553268790245]","[0.618373692035675, 0.2617911994457245, 0.04180540144443512]","[0.6388812065124512, 0.26561808586120605, 0.03846772760152817]","[0.6609632968902588, 0.26643073558807373, 0.0461183562874794]","[0.5352665185928345, 0.2602258622646332, 0.025641918182373047]","[0.5123905539512634, 0.25489547848701477, 0.016596736386418343]","[0.4896727502346039, 0.2560442090034485, 0.016120407730340958]","[0.47034502029418945, 0.26117098331451416, 0.027180148288607597]","[0.4899354577064514, 0.26400110125541687, 0.016154596582055092]","[0.5137708783149719, 0.2635173797607422, 0.01586727611720562]","[0.4899354577064514, 0.26400110125541687, 0.016154596582055092]","[0.5248175859451294, 0.34769248962402344, -0.03414091467857361]","[0.5694047212600708, 0.3418617844581604, -0.049460988491773605]","[0.5949138402938843, 0.3422669470310211, -0.0438772551715374]","[0.6271404027938843, 0.3491252064704895, -0.015113361179828644]","[0.5957517623901367, 0.34459638595581055, -0.045617248862981796]","[0.5684615969657898, 0.344312846660614, -0.05145939067006111]","[0.5793899893760681, 0.190977543592453, 0.04178151860833168]","[0.5783711671829224, 0.4146402180194855, -0.043878570199012756]"
"[0.6757972836494446, 0.2642473876476288, 0.063473641872406]","[0.6603913903236389, 0.2585393786430359, 0.04713890329003334]","[0.6387124061584473, 0.2572341561317444, 0.039907146245241165]","[0.6179066896438599, 0.26219356060028076, 0.04205815866589546]","[0.6385498642921448, 0.26602116227149963, 0.03869030624628067]","[0.660706639289856, 0.2668343782424927, 0.04639487341046333]","[0.5342949628829956, 0.2606125771999359, 0.02578519843518734]","[0.5112828016281128, 0.2551899552345276, 0.01670362986624241]","[0.48840728402137756, 0.256347119808197, 0.016210386529564857]","[0.4690592288970947, 0.26152363419532776, 0.027309123426675797]","[0.4887257516384125, 0.26440393924713135, 0.016211749985814095]","[0.5126686692237854, 0.26390913128852844, 0.015934988856315613]","[0.4887257516384125, 0.26440393924713135, 0.016211749985814095]","[0.525032639503479, 0.3482656478881836, -0.034692320972681046]","[0.5692946314811707, 0.34233054518699646, -0.04988342523574829]","[0.5946218371391296, 0.34271299839019775, -0.044264208525419235]","[0.6265256404876709, 0.34961044788360596, -0.015561521984636784]","[0.5955109596252441, 0.34529781341552734, -0.04578683152794838]","[0.5682889223098755, 0.34502729773521423, -0.051639992743730545]","[0.57844477891922, 0.19154177606105804, 0.04217910394072533]","[0.5782699584960938, 0.41511738300323486, -0.04360146448016167]"
"[0.6753917336463928, 0.2648240923881531, 0.06365671008825302]","[0.659957230091095, 0.2590150237083435, 0.047252196818590164]","[0.6381624937057495, 0.2577092945575714, 0.039999451488256454]","[0.6172358989715576, 0.2628400921821594, 0.042147815227508545]","[0.6380546689033508, 0.2666802406311035, 0.03874843940138817]","[0.6603090167045593, 0.26744991540908813, 0.046463433653116226]","[0.5335572361946106, 0.26140591502189636, 0.02591032162308693]","[0.5103745460510254, 0.25590780377388, 0.01682795025408268]","[0.48745349049568176, 0.2571358382701874, 0.01636832021176815]","[0.4681878685951233, 0.2624375820159912, 0.027569184079766273]","[0.4877743721008301, 0.2652774155139923, 0.016344277188181877]","[0.5117742419242859, 0.2647724151611328, 0.016036609187722206]","[0.4877743721008301, 0.2652774155139923, 0.016344277188181877]","[0.5236986875534058, 0.3489684760570526, -0.03454965353012085]","[0.5683724880218506, 0.3431870639324188, -0.04997481405735016]","[0.5940932631492615, 0.34354880452156067, -0.044342994689941406]","[0.626442015171051, 0.3502403199672699, -0.015423792414367199]","[0.5948705673217773, 0.3459782600402832, -0.046011894941329956]","[0.5673429369926453, 0.34573131799697876, -0.05186975374817848]","[0.5774043202400208, 0.19186055660247803, 0.042427994310855865]","[0.5777227282524109, 0.41561657190322876, -0.044224873185157776]"
"[0.6736512780189514, 0.2655600905418396, 0.06349710375070572]","[0.6579424738883972, 0.2601012587547302, 0.04705779254436493]","[0.63626629114151, 0.25890591740608215, 0.03979044407606125]","[0.6155630946159363, 0.2636048197746277, 0.04202602431178093]","[0.6362088322639465, 0.2673019468784332, 0.03864791989326477]","[0.6584374308586121, 0.26805609464645386, 0.046349912881851196]","[0.531050443649292, 0.2625865340232849, 0.025865232571959496]","[0.5077716112136841, 0.2577284872531891, 0.01670978218317032]","[0.48497918248176575, 0.2590612769126892, 0.01632940024137497]","[0.46573126316070557, 0.26416265964508057, 0.0275900736451149]","[0.48548048734664917, 0.26673001050949097, 0.016342444345355034]","[0.5095120668411255, 0.26603373885154724, 0.016024447977542877]","[0.48548048734664917, 0.26673001050949097, 0.016342444345355034]","[0.5232289433479309, 0.34929269552230835, -0.03467109799385071]","[0.5674606561660767, 0.34323611855506897, -0.05006725713610649]","[0.5932112336158752, 0.343491792678833, -0.044450342655181885]","[0.6255512237548828, 0.35020917654037476, -0.015630530193448067]","[0.5940163731575012, 0.34596651792526245, -0.04610380902886391]","[0.5665712356567383, 0.3458153009414673, -0.05192285776138306]","[0.5738602876663208, 0.19324690103530884, 0.04243859648704529]","[0.5780945420265198, 0.4170490503311157, -0.04408770799636841]"
"[0.6723513007164001, 0.2663504183292389, 0.06391752511262894]","[0.6566783785820007, 0.2607175409793854, 0.04746915027499199]","[0.6349998712539673, 0.25946688652038574, 0.040248893201351166]","[0.6140301823616028, 0.2643272578716278, 0.042430657893419266]","[0.6349570751190186, 0.26813367009162903, 0.03900260850787163]","[0.6572708487510681, 0.26887246966362, 0.046690892428159714]","[0.5302581191062927, 0.26327717304229736, 0.02638639323413372]","[0.5070289373397827, 0.2582278251647949, 0.017357416450977325]","[0.4842882454395294, 0.25957363843917847, 0.01697828434407711]","[0.464992880821228, 0.26481544971466064, 0.028234928846359253]","[0.4845375120639801, 0.26739344000816345, 0.016861632466316223]","[0.5085581541061401, 0.266751229763031, 0.016505373641848564]","[0.4845375120639801, 0.26739344000816345, 0.016861632466316223]","[0.5213905572891235, 0.3495353162288666, -0.03483092784881592]","[0.5660588145256042, 0.3435787558555603, -0.05033665522933006]","[0.591978907585144, 0.3439030647277832, -0.044806111603975296]","[0.6249650716781616, 0.3506600260734558, -0.016069656237959862]","[0.5926714539527893, 0.34593668580055237, -0.04667014256119728]","[0.5652028918266296, 0.34571608901023865, -0.05240235850214958]","[0.5731635689735413, 0.19331291317939758, 0.04363600164651871]","[0.5761285424232483, 0.41690710186958313, -0.04618700593709946]"
"[0.6716658473014832, 0.2663390636444092, 0.06417849659919739]","[0.6558646559715271, 0.26077142357826233, 0.04772374406456947]","[0.6341795325279236, 0.25949355959892273, 0.040524017065763474]","[0.6131781339645386, 0.2642783522605896, 0.042759981006383896]","[0.6341196894645691, 0.26804399490356445, 0.039262689650058746]","[0.6564804315567017, 0.26878973841667175, 0.04693802818655968]","[0.5292415618896484, 0.26320189237594604, 0.026831159368157387]","[0.5059430599212646, 0.25820815563201904, 0.017779236659407616]","[0.4831700325012207, 0.25956961512565613, 0.017434904351830482]","[0.46384239196777344, 0.26478254795074463, 0.028734654188156128]","[0.48340705037117004, 0.26733413338661194, 0.017320185899734497]","[0.5074625611305237, 0.2666759192943573, 0.016932694241404533]","[0.48340705037117004, 0.26733413338661194, 0.017320185899734497]","[0.5205733776092529, 0.3501178026199341, -0.0351167730987072]","[0.565234899520874, 0.3438645899295807, -0.05075503885746002]","[0.5912379026412964, 0.34410423040390015, -0.045233745127916336]","[0.6242815852165222, 0.35093507170677185, -0.016386253759264946]","[0.591988205909729, 0.34639233350753784, -0.04696505516767502]","[0.5643748641014099, 0.3462463617324829, -0.05271215736865997]","[0.5721527338027954, 0.19329088926315308, 0.04443497955799103]","[0.57565838098526, 0.4173884391784668, -0.04673432186245918]"
